code,fiscal_year,eps,bps,dps,eps_tag,bps_tag,source
2185,2025,164.12,1667.76,52.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2186,2026,58.5,574.91,33.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2193,2025,-9.54,175.93,,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2195,2025,17.72,167.5,5.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2198,2025,67.98,417.86,24.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2201,2025,200.85,1523.09,60.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2204,2025,152.52,4680.85,70.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2206,2025,79.12,4365.35,95.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2207,2025,278.83,3243.94,35.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2208,2025,231.17,2543.62,37.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2209,2025,168.31,1728.61,36.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2211,2025,78.82,2352.38,30.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2212,2025,206.78,2327.87,60.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2215,2025,46.34,1235.74,,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2216,2025,80.18,450.54,62.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2217,2026,31.85,990.67,16.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2220,2025,256.98,3585.5,57.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2221,2025,279.63,6531.13,30.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2222,2025,78.0,259.67,32.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2224,2025,12.27,586.93,7.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2226,2025,242.81,1788.1,55.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2229,2025,167.11,1642.27,58.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2264,2025,64.6,3187.41,90.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2266,2025,76.26,1710.52,20.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2267,2025,150.48,1925.42,64.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2268,2025,183.78,1554.76,80.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2269,2025,186.08,2762.33,100.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2270,2025,205.93,3626.93,100.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2281,2025,140.79,2375.15,80.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2282,2025,162.94,2320.77,135.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2286,2025,123.42,1395.72,25.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2288,2025,222.06,2704.3,50.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2291,2025,-191.87,553.39,,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2292,2026,291.7,4170.42,104.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2293,2025,-241.16,1695.0,,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2294,2025,71.5,1570.68,85.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2296,2025,230.88,5033.02,145.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2300,2026,10.24,437.74,11.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2301,2025,139.97,1107.33,67.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2303,2025,136.65,906.01,24.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2304,2025,117.37,626.03,45.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2305,2026,68.42,1779.89,50.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2307,2025,93.17,415.03,33.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2311,2025,47.47,522.17,35.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2315,2025,1.22,23.87,,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2317,2025,23.17,90.82,12.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2321,2025,-2.62,27.17,,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2323,2025,24.63,133.62,3.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2325,2025,229.24,2993.41,105.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2326,2025,232.79,1274.46,85.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2327,2025,405.08,1243.13,74.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2329,2025,61.96,616.52,39.19,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2330,2025,10.17,70.61,,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2331,2025,55.41,697.96,25.8,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2332,2025,143.26,1354.61,58.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2334,2025,-186.43,115.84,,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2335,2025,83.81,722.27,40.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2337,2026,40.11,288.76,11.5,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2338,2026,-54.07,-12.25,,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2340,2025,24.69,113.41,,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2341,2026,10.33,156.13,5.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2342,2025,-65.51,285.98,,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2344,2025,113.7,1803.65,34.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2345,2025,-77.12,22.58,,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2349,2025,216.66,1970.56,28.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2351,2025,9.4,362.8,3.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2353,2025,15.05,59.85,8.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2354,2026,71.41,423.77,20.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2359,2025,156.18,1288.66,55.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2370,2025,-5.15,14.27,,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2371,2025,94.87,277.04,80.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2373,2025,28.45,327.36,17.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2375,2025,13.72,136.36,2.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2376,2025,49.02,1434.47,15.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2378,2025,39.48,534.87,12.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2379,2026,113.81,703.28,95.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2384,2025,296.69,2435.25,90.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2385,2025,-8.05,230.22,5.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2388,2025,-5.34,68.39,,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2391,2025,60.44,849.93,43.5,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2393,2025,115.35,1126.87,70.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2395,2025,118.29,961.34,50.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2404,2025,25.4,48.06,,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2408,2025,45.87,822.42,36.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2410,2025,209.67,879.66,100.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2411,2025,29.16,341.6,20.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2413,2025,31.56,341.34,21.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2415,2025,251.21,1743.7,75.5,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2418,2025,100.62,785.95,12.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2424,2025,77.54,781.22,8.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2425,2025,98.6,770.7,20.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2428,2025,57.56,467.03,29.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2429,2025,369.98,2764.67,129.5,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2432,2025,200.73,1680.58,65.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2433,2025,29.32,1062.25,32.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2435,2025,39.65,132.34,10.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2436,2025,98.96,478.32,14.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2437,2025,-13.24,212.72,,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2438,2025,-16.3,342.98,7.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2440,2025,2.0,87.34,,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2445,2025,26.65,478.99,16.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2449,2025,107.45,1208.2,41.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2454,2025,-2.8,289.5,3.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2459,2025,-15.35,44.6,,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2461,2025,19.74,264.65,27.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2462,2025,109.29,927.46,60.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2464,2025,18.42,360.34,11.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2469,2025,173.49,1150.71,70.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2471,2025,12.0,30.05,10.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2475,2025,155.36,1624.01,62.5,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2477,2025,165.73,1077.93,38.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2479,2025,28.52,177.22,10.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2480,2025,93.77,1048.98,38.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2481,2025,70.49,925.27,20.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2483,2025,216.18,2018.02,75.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2484,2025,-43.62,256.62,,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2485,2025,39.62,382.32,20.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2488,2025,99.28,643.88,41.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2489,2025,6.47,345.2,6.42,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2491,2025,22.52,561.96,49.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2492,2025,8.49,53.64,5.44,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2493,2025,33.17,838.04,5.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2497,2025,37.71,535.75,48.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2498,2025,318.41,2364.88,240.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2499,2025,25.51,411.73,16.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2501,2025,-4.28,404.76,90.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2502,2024,67.1,812.49,93.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2503,2025,59.28,680.54,74.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2531,2025,82.98,1255.93,31.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2533,2025,54.72,464.68,11.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2540,2025,49.08,3325.39,45.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2573,2025,122.77,3187.24,30.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2579,2025,53.65,1781.1,60.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2585,2025,64.93,272.29,12.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2586,2025,4.7,37.11,,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2587,2025,252.53,2283.02,120.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2588,2025,91.49,704.18,100.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2590,2026,-957.83,2028.83,30.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2593,2025,117.5,1511.77,44.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2594,2025,15.99,1437.07,12.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2597,2025,50.39,530.48,10.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2602,2025,396.41,5772.47,180.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2607,2025,25.95,2448.4,52.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2612,2025,256.12,3831.86,100.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2613,2025,211.52,3199.0,70.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2652,2025,34.36,364.95,1.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2653,2026,175.0,1764.49,50.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2654,2025,10.67,491.76,10.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2656,2025,-39.27,11.91,,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2659,2026,172.67,2529.03,125.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2664,2025,218.72,5120.32,80.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2666,2025,18.6,286.45,3.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2667,2025,-50.46,52.56,,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2668,2026,83.87,791.3,30.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2669,2026,188.95,3156.89,38.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2670,2026,187.17,1607.64,75.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2673,2025,8.94,239.71,,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2674,2025,166.52,1314.75,78.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2676,2025,79.1,905.18,160.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2678,2025,95.45,831.73,38.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2681,2025,114.27,2272.11,34.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2683,2026,12.16,358.54,10.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2685,2026,205.86,1765.62,90.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2686,2026,-76.51,-325.59,,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2687,2026,-230.91,633.22,20.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2689,2025,241.43,2068.59,80.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2692,2025,646.67,9109.5,140.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2693,2025,4.8,684.45,5.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
2694,2025,-2.61,28.67,0.5,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
