code,company_name,sector,bm_raw,ep_raw,anomaly_flags,market_equity_final,gross_profitability,gross_profitability_review_flag,sloan_accruals,accruals_extreme,distress_review_flag,distress_exclusion_flag,distress_reason,avg_daily_value_60d,liquidity_flag,liquidity_exclusion_flag,gross_profitability_extreme,liquidity_review_flag,microcap_flag,one_time_profit_suspected
6396,"Unozawa-gumi Iron Works,Limited",Machinery,0.76282846258402,0.090175172470833,,4401034000.0,0.1412546876765743,False,-0.042394584621562446,False,False,False,,3287391.6666666665,review,False,False,True,False,False
6890,Ferrotec Corporation,Electric Appliances,0.8507123049969936,0.0507457834406596,,380327165952.0,0.12214761077801439,False,-0.012184196380576957,False,False,False,,6870683066.666667,pass,False,False,False,False,False
6392,YAMADA CORPORATION,Machinery,0.8945843000400607,0.0864798164489032,,18671640000.0,0.30600515548494595,False,0.000765971614226606,False,False,False,,6657383.333333333,review,False,False,True,False,False
6668,"ADTEC PLASMA TECHNOLOGY CO.,LTD.",Electric Appliances,0.4816143458603661,0.0733217015961279,,27372523500.0,0.1744068287037037,False,-0.049564439249776285,False,False,False,,272506041.6666667,pass,False,False,False,False,False
6402,"KANEMATSU ENGINEERING CO.,LTD.",Machinery,1.0953141715332289,0.1053972209754142,,6648088000.0,0.26491345350265266,False,-0.0025611765938605598,False,False,False,,52613461.666666664,pass,False,False,False,False,False
4800,Oricon Inc.,Information & Communication,0.3403512105896696,0.0698866838590285,,17371435200.0,0.43042440236589175,False,0.0008073347032822206,False,False,False,,139246386.66666666,pass,False,False,False,False,False
6653,"SEIKO ELECTRIC CO.,LTD.",Electric Appliances,0.5991936473307324,0.0674419960177661,,30188904840.0,0.17142445628690767,False,-0.054484518648341175,False,False,False,,376538168.3333333,pass,False,False,False,False,False
6488,Yoshitake Inc.,Machinery,1.438972617431428,0.0794505712248629,,11789443242.0,0.19346331605506603,False,-0.02439336849029084,False,False,False,,6688561.666666667,review,False,False,True,False,False
6235,"OPTORUN CO.,LTD.",Machinery,0.3911050324801383,0.0200938425431466,,147291937500.0,0.13280194257222455,False,-0.06646505333997063,False,False,False,,2544277095.0,pass,False,False,False,False,False
6380,"ORIENTAL CHAIN MFG. CO.,LTD.",Machinery,0.256546256438715,0.0147535648317612,,7234048260.0,0.1529339323587767,False,0.023289120195371042,False,False,False,,46343541.666666664,pass,False,False,False,False,False
7721,TOKYO KEIKI INC.,Precision Instruments,0.4310814585838857,0.0406934505371819,,95125872810.0,0.20689700249682993,False,0.06030318870883429,False,True,False,two_year_ocf_loss,2532862416.6666665,pass,False,False,False,False,False
6742,"Kyosan Electric Manufacturing Co.,Ltd.",Electric Appliances,1.1048715529037858,0.1021949031644873,,46802725497.0,0.1486052140788064,False,0.008138734113817067,False,False,False,,166148170.0,pass,False,False,False,False,False
6302,"SUMITOMO HEAVY INDUSTRIES,LTD.",Machinery,1.113332001441348,0.0534469059234131,,616368701440.0,0.1949691738594328,False,-0.023643934945509593,False,False,False,,4214246596.6666665,pass,False,False,False,False,False
6140,"Asahi Diamond Industrial Co.,Ltd.",Machinery,0.8993332432533712,0.0377392078044636,,70695707600.0,0.14802687587588897,False,-0.04122407688416793,False,False,False,,2903384098.3333335,pass,False,False,False,False,False
6267,"GENERAL PACKER CO.,LTD.",Machinery,1.1364380196797688,0.1173482592695845,,6811767000.0,0.2831802286257908,False,0.03420234473155009,False,False,False,,3898533.3333333335,review,False,False,True,False,False
6485,"MAEZAWA KYUSO INDUSTRIES CO.,LTD.",Machinery,1.3811179819671309,0.0826502912687982,,28783927600.0,0.21298752119657377,False,-0.0018268216565357808,False,False,False,,49408115.0,pass,False,False,False,False,False
6209,NPR-RIKEN CORPORATION,Machinery,1.4817065676218504,0.0885178586841959,,104385715350.0,0.18622657444817275,False,-0.03764410168523279,False,False,False,,380093691.6666667,pass,False,False,False,False,False
6507,"SINFONIA TECHNOLOGY CO.,LTD.",Electric Appliances,0.2111585494888977,0.0318784082313169,,379473150360.0,0.23342639612507052,False,0.005293771409978467,False,False,False,,2806482233.3333335,pass,False,False,False,False,False
5105,Toyo Tire Corporation,Rubber Products,0.9225291248042264,0.1122830903998516,,566550134784.0,0.3117353116105187,False,-0.03990205391371042,False,False,False,,3965561160.0,pass,False,False,False,False,False
5406,"Kobe Steel,Ltd.",Iron and Steel,1.5960241103581545,0.1558519977682185,,775087915008.0,0.14638887630216396,False,-0.009452010875560397,False,False,False,,4657884126.666667,pass,False,False,False,False,False
6284,"NISSEI ASB MACHINE CO.,LTD.",Machinery,0.4196439979751623,0.0551661069505909,,140466681960.0,0.26255964075217514,False,-0.008481809099750574,False,False,False,,399742916.6666667,pass,False,False,False,False,False
4461,DKS Co.Ltd.,Chemicals,0.4020320332236844,0.0345084119835177,,110697646760.0,0.18780183909466291,False,-0.03869553874249935,False,False,False,,1946619916.6666667,pass,False,False,False,False,False
6250,YAMABIKO CORPORATION,Machinery,0.7880704217810706,0.0948850845847187,,152226243600.0,0.34415695530314205,False,0.03393655420071698,False,False,False,,428673725.0,pass,False,False,False,False,False
6517,"Denyo Co.,Ltd.",Electric Appliances,1.0929705777112,0.0809246483931077,,73797046000.0,0.1648244744424782,False,-0.012498836668217776,False,False,False,,126527425.0,pass,False,False,False,False,False
6332,"TSUKISHIMA HOLDINGS CO.,LTD.",Machinery,1.0009317918034504,0.0758019096618066,,111949686200.0,0.1500717822812201,False,-0.04985234671290305,False,False,False,,512639051.6666667,pass,False,False,False,False,False
6999,KOA CORPORATION,Electric Appliances,0.7201808647696616,0.0079569336358496,,108458866128.0,0.10750364168216109,False,-0.044238538502441735,False,False,False,,1162023816.6666667,pass,False,False,False,False,False
6788,"NIHON TRIM CO.,LTD.",Electric Appliances,0.7168521492261578,0.071650422035282,,35636594000.0,0.4366283445964857,False,-0.003646746251861401,False,False,False,,67782075.0,pass,False,False,False,False,False
8086,NIPRO CORPORATION,Precision Instruments,1.1016580805109957,0.0666147121377207,,282865442112.0,0.14226251075075683,False,-0.03826134430583166,False,False,False,,1319637650.8333333,pass,False,False,False,False,False
6247,"HISAKA WORKS,LTD.",Machinery,1.5539522303293634,0.1003794264647351,,38623452400.0,0.11817841034136668,False,-0.01023592408659859,False,False,False,,119858228.33333333,pass,False,False,False,False,False
6845,Azbil Corporation,Electric Appliances,0.2718440548736409,0.047042086039223,,884760934396.0,0.418517037375584,False,-0.007417302798982188,False,False,False,,2082970090.0,pass,False,False,False,False,False
6748,"SEIWA ELECTRIC MFG. CO.,LTD.",Electric Appliances,2.0190775355373765,0.132418497637043,,9454827100.0,0.20108993699117142,False,-0.028212918519630346,False,False,False,,28110711.666666668,pass,False,False,False,False,False
6923,"Stanley Electric Co.,Ltd.",Electric Appliances,1.1200450529410444,0.0754793211901376,,534715990600.0,0.14097024432867977,False,-0.03596619449346958,False,False,False,,2066017589.1666667,pass,False,False,False,False,False
6331,"Mitsubishi Kakoki Kaisha,Ltd.",Machinery,0.4664259930749094,0.0595310231044152,,81957267750.0,0.19956478375192674,False,0.12663904007916874,False,False,False,,947460003.3333334,pass,False,False,False,False,False
6457,GLORY LTD.,Machinery,1.0275330080484286,0.1061018465274201,,229741524750.0,0.35362896378394904,False,-0.047046032526820485,False,False,False,,805967148.3333334,pass,False,False,False,False,False
6964,"SANKO CO.,LTD.",Electric Appliances,2.6702271825450605,0.0974042825480756,,5847504700.0,0.09315498524982736,False,0.012570698105830011,False,False,False,,2932850.0,exclude,True,False,False,False,False
6763,"Teikoku Tsushin Kogyo Co.,Ltd.",Electric Appliances,1.0127108911630411,0.0896527056334726,,28052895696.0,0.15926736653955978,False,0.021368449529063065,False,False,False,,37660443.333333336,pass,False,False,False,False,False
2461,"FAN Communications,Inc.",Services,0.6312457096231998,0.0556252729760761,,27850380180.0,0.2688308476036587,False,-0.022507844343270727,False,False,False,,36207763.333333336,pass,False,False,False,False,False
6770,"ALPS ALPINE CO.,LTD.",Electric Appliances,0.912588054476894,0.0954504093656446,,455314967100.0,0.23648636790128458,False,-0.029914953060940493,False,False,False,,3605413966.6666665,pass,False,False,False,False,False
6838,"TAMAGAWA HOLDINGS CO.,LTD.",Electric Appliances,0.3507644208541699,0.0172229108873481,,15598292400.0,0.15012754328330571,False,0.027878565069288718,False,False,False,,962012165.0,pass,False,False,False,False,False
6466,"TVE Co.,Ltd.",Machinery,1.3258446335961922,0.066332764990054,,9008640000.0,0.15942809885710787,False,0.03675928551359432,False,False,False,,187820350.0,pass,False,False,False,False,False
6159,"MICRON MACHINERY CO.,LTD.",Machinery,1.4963978518186658,0.0794302790655395,,9856896000.0,0.13432714900694673,False,-0.06253173187786527,False,False,False,,2820303.3333333335,exclude,True,False,False,False,False
6371,TSUBAKIMOTO CHAIN CO.,Machinery,0.964918882062532,0.081595680138404,,271693304871.0,0.22121073456972895,False,0.0022862896036748436,False,False,False,,534057133.3333333,pass,False,False,False,False,False
7760,IMV CORPORATION,Precision Instruments,0.2973119344122291,0.048409508001318,,39971486592.0,0.2892760588765395,False,-0.0898390001055479,False,False,False,,411799275.0,pass,False,False,False,False,False
4287,JUST PLANNING INC.,Information & Communication,0.7007840900354374,0.0906909360629027,,5603636064.0,0.2896728741657186,False,-0.044512271908989265,False,False,False,,9025088.333333334,review,False,False,True,False,False
5983,IWABUCHI CORPORATION,Metal Products,1.4179508740190172,0.0940726198586138,,14282870000.0,0.14569394268151412,False,0.021195628949085544,False,False,False,,17671816.666666668,pass,False,False,False,False,False
5714,"DOWA HOLDINGS CO.,LTD.",Nonferrous Metals,0.6743777604379019,0.0454502097778271,,616916844544.0,0.12768343928297177,False,0.023202517927727786,False,False,False,,5481967496.666667,pass,False,False,False,False,False
6518,"SANSO ELECTRIC CO.,LTD.",Electric Appliances,1.0804179162474508,0.0107547595368308,,11012426600.0,0.13989673222757162,False,-0.009655669110204953,False,False,False,,34292540.0,pass,False,False,False,False,False
6369,TOYO KANETSU K.K.,Machinery,2.2203929521027295,0.2077213586998878,,17523474826.0,0.1963491310279376,False,-0.02453316780834571,False,False,False,,329005731.6666667,pass,False,False,False,False,False
6989,"HOKURIKU ELECTRIC INDUSTRY CO.,LTD.",Electric Appliances,1.1876369184140765,0.1147217628230741,,19124531789.0,0.19861095034147472,False,-0.0454974068835455,False,False,False,,29394746.666666668,pass,False,False,False,False,False
6633,CGS HOLDINGS INC.,Electric Appliances,1.0866956598465365,0.0978080573200848,,3230582517.0,0.4317703092412599,False,0.009448640159767058,False,False,False,,6082273.333333333,review,False,False,True,False,False
6484,KVK CORPORATION,Machinery,1.5078525513775358,0.1123625834039233,,18785434938.0,0.2096674626307436,False,-0.041117271860609504,False,False,False,,3468041.6666666665,review,False,False,True,False,False
7991,"MAMIYA-OP CO.,LTD",Machinery,2.2785564569033103,0.4305673425922207,,11024823600.0,0.2596348132457415,False,-0.048847278175216134,False,False,False,,39724676.666666664,pass,False,False,False,False,False
6286,SEIKO CORPORATION,Machinery,1.702879315573918,0.1116226923995294,,9365873350.0,0.3183233608648727,False,-0.07390272572016304,False,False,False,,12597858.333333334,pass,False,False,False,False,False
6345,AICHI CORPORATION,Machinery,0.8372392658783417,0.067801402441936,,100357894600.0,0.13007150354090008,False,-0.031413756216997386,False,False,False,,255396481.66666666,pass,False,False,False,False,False
6750,"ELECOM CO.,LTD.",Electric Appliances,0.636660544761159,0.0716023686242777,,129883971420.0,0.4025535994422172,False,-0.06939872817826184,False,False,False,,288509791.6666667,pass,False,False,False,False,False
6436,Amano Corporation,Machinery,0.5366572976172441,0.0707589266558006,,254469659886.0,0.40603999217857545,False,-0.03518392918877978,False,False,False,,1123186771.6666667,pass,False,False,False,False,False
4441,Tobila Systems Inc.,Information & Communication,0.2238003243174516,0.0539548312872828,,11596292400.0,0.35958827041574903,False,-0.23135971049610796,False,False,False,,32351931.666666668,pass,False,False,False,False,False
2433,HAKUHODO DY HOLDINGS INCORPORATED,Services,0.9960339045325776,0.0301327210640666,,415329235398.0,0.380500308991412,False,-0.06707350116655197,False,False,False,,1050303739.1666666,pass,False,False,False,False,False
6820,ICOM INCORPORATED,Electric Appliances,1.5807416771706038,0.0692523447398336,,42612275600.0,0.21465961835997938,False,0.005611535677452004,False,False,False,,76239741.66666667,pass,False,False,False,False,False
6915,"CHIYODA INTEGRE CO.,LTD.",Electric Appliances,1.429604761968747,0.2391901523103305,,28178417610.0,0.18011792412287486,False,0.04422933477995525,False,False,False,,43607491.666666664,pass,False,False,False,False,False
6291,"AIRTECH JAPAN,LTD.",Machinery,1.1822274747794768,0.0905568472936884,,12494637720.0,0.18116842510886716,False,-0.025758047012694855,False,False,False,,67714775.0,pass,False,False,False,False,False
9104,"Mitsui O.S.K.Lines,Ltd.",Marine Transportation,1.4728756301975552,0.2305752586651844,,1849591332864.0,0.056877919410309556,False,0.01290722085158584,False,False,False,,31165115151.666668,pass,False,False,False,False,False
6322,TACMINA CORPORATION,Machinery,0.9537901313651552,0.1127582936360329,,10797006240.0,0.3523892365738056,False,0.014744227527020804,False,False,False,,3542448.3333333335,review,False,False,True,False,False
6597,HPC SYSTEMS Inc.,Electric Appliances,0.1231958261158818,0.0215288428735993,,21163980000.0,0.4648552601012462,False,-0.18975235735567958,False,False,False,,853985185.0,pass,False,False,False,False,False
6599,"EBRAINS,INC.",Electric Appliances,0.9273871391533838,0.0607291920988687,,5160780000.0,0.1464239783212594,False,-0.011882496407251824,False,False,False,,42688470.0,pass,False,False,False,False,False
6463,"TPR CO.,LTD.",Machinery,4.331748843938584,0.2511361023324023,,45855613323.0,0.13924283389064065,False,-0.034919393801781995,False,False,False,,197617228.33333334,pass,False,False,False,False,False
1911,"Sumitomo Forestry Co.,Ltd.",Construction,1.4410784809889408,0.1753426707695453,,788843921408.0,0.2039807436299393,False,0.018059820076306184,False,False,False,,5753079290.0,pass,False,False,False,False,False
6489,"Maezawa Industries,Inc.",Machinery,0.962226014623201,0.0989595055648781,,31093526412.0,0.2640585077705633,False,-0.058921092510172184,False,False,False,,132835838.33333333,pass,False,False,False,False,False
6328,"EBARA JITSUGYO CO.,LTD.",Machinery,0.4883668912577575,0.076625763260943,,57213133200.0,0.28783713960938306,False,0.06502445803832306,False,False,False,,202292231.66666666,pass,False,False,False,False,False
2344,"HEIAN CEREMONY SERVICE CO.,LTD.",Services,1.2100337439939823,0.0761547120529163,,17890462235.0,0.09850717084590023,False,-0.0006482378597051985,False,False,False,,74722575.0,pass,False,False,False,False,False
7201,"NISSAN MOTOR CO.,LTD.",Transportation Equipment,4.148704126459534,,,1312541900800.0,0.08236802527504124,False,-0.06748935282188268,False,False,False,,10862678272.83381,pass,False,False,False,False,False
7723,"Aichi Tokei Denki Co.,Ltd.",Precision Instruments,1.0485084481603475,0.0821524711140617,,44624342400.0,0.19743303571428572,False,0.029165558858837082,False,False,False,,81716110.0,pass,False,False,False,False,False
1925,"DAIWA HOUSE INDUSTRY CO.,LTD.",Construction,1.040679997680401,0.1263631277852053,,2610547916800.0,0.15619443172060637,False,-0.01335252981584982,False,False,False,,9620377458.333334,pass,False,False,False,False,False
