code,ticker,company_name,sector_33,total_assets,doc_id,gross_profit,revenue,cost_of_sales,gp_method,gp_tag,revenue_tag,cost_tag,gross_profitability,gross_profitability_available,gross_profitability_review_flag
2938,2938.T,"Okamura Foods Co.,Ltd.",Foods,41271000000.0,S100WQVV,7394000000.0,35345000000.0,27950000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.17915727750720845,True,False
2685,2685.T,"and ST HD Co.,Ltd.",Retail Trade,145436000000.0,S100Y5ZC,166108000000.0,304351000000.0,138242000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,1.1421381226106329,True,False
6335,6335.T,"TOKYO KIKAI SEISAKUSHO,LTD.",Machinery,14511045000.0,S100W3ZL,1887971000.0,7401882000.0,5513910000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.1301057918296029,True,False
4417,4417.T,Global Security Experts Inc.,Information & Communication,8141157000.0,S100W3OW,3066403000.0,8801647000.0,5735244000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.37665444850160734,True,False
5310,5310.T,"TOYO TANSO CO.,LTD.",Glass and Ceramics Products,137890000000.0,S100XTP9,15745000000.0,46189000000.0,30443000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.11418522010298064,True,False
1887,1887.T,JDC CORPORATION,Construction,140649000000.0,S100WKKV,12193000000.0,123349000000.0,111155000000.0,direct_gross_profit,GrossProfitLossTotal,NetSales,CostOfSales,0.08669098251676158,True,False
3186,3186.T,"NEXTAGE Co.,Ltd.",Retail Trade,226777000000.0,S100XM1X,112165000000.0,652072000000.0,539907000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.4946048320596886,True,False
3024,3024.T,CREATE CORPORATION,Wholesale Trade,17436691000.0,S100VZGG,6375644000.0,36550093000.0,30174449000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.36564529359383613,True,False
6222,6222.T,"SHIMA SEIKI MFG.,LTD.",Machinery,99405000000.0,S100W7CP,8633000000.0,32520000000.0,23886000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.0868467380916453,True,False
7606,7606.T,UNITED ARROWS LTD.,Retail Trade,70142000000.0,S100W3GR,78629000000.0,150910000000.0,72281000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,1.120997405263608,True,False
3011,3011.T,"BANNERS CO.,LTD.",Retail Trade,8870668000.0,S100VXS4,1297523000.0,5601271000.0,4303747000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.14627117146081897,True,False
2454,2454.T,"All About,Inc.",Services,8410932000.0,S100W3YX,9611634000.0,15954371000.0,6342736000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,1.1427549289424763,True,False
3958,3958.T,"Sasatoku Printing Co.,Ltd.",Pulp and Paper,14008998000.0,S100WQWB,2453232000.0,12555556000.0,10102323000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.17511830610583284,True,False
2385,2385.T,Soiken Holdings Inc.,Services,6812899000.0,S100WQAL,2410475000.0,4848534000.0,2438059000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.35381047040327473,True,False
7841,7841.T,"ENDO MANUFACTURING CO.,LTD.",Other Products,27975728000.0,S100XTH1,2997693000.0,18237248000.0,15239555000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.10715335093335195,True,False
8129,8129.T,"TOHO HOLDINGS CO.,LTD.",Wholesale Trade,722805000000.0,S100W4IU,121648000000.0,1518495000000.0,1396847000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.16829988724483091,True,False
3277,3277.T,"Sansei Landic Co.,Ltd",Real Estate,40680846000.0,S100XSVW,6994122000.0,23348884000.0,16354761000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.17192666052225167,True,False
9305,9305.T,Yamatane Corporation,Wholesale Trade,167044000000.0,S100W18E,10107000000.0,80922000000.0,,direct_gross_profit,OperatingGrossProfit,OperatingRevenue1,,0.06050501664232178,True,False
7041,7041.T,"CRG HOLDINGS CO.,LTD.",Services,9061971000.0,S100XCNC,4105171000.0,16420175000.0,12315004000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.4530108295424914,True,False
9560,9560.T,PROGRIT Inc.,Services,4486002000.0,S100X76V,4255327000.0,5747514000.0,1492186000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.9485789350963285,True,False
5423,5423.T,"TOKYO STEEL MANUFACTURING CO.,LTD.",Iron and Steel,292973000000.0,S100W38V,58023000000.0,326775000000.0,268751000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.1980489669696525,True,False
7126,7126.T,"Global Style Co.,Ltd.",Retail Trade,7459188000.0,S100WVWR,6393633000.0,11460350000.0,5066716000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.8571486601490672,True,False
3639,3639.T,Voltage Incorporation,Information & Communication,2794690000.0,S100WRYE,1475241000.0,2818440000.0,1343199000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.5278728588859587,True,False
2984,2984.T,"Yamaichi Real Estate Co.,Ltd",Real Estate,50695657000.0,S100W3O8,5185198000.0,20909686000.0,15724487000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.1022809113609081,True,False
1826,1826.T,"Sata Construction Co.,Ltd.",Construction,27489000000.0,S100W2PG,2980000000.0,32264000000.0,29284000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.10840699916330168,True,False
5582,5582.T,GRID Inc.,Information & Communication,4417657000.0,S100WQ2M,1515133000.0,2063415000.0,548281000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.342972077732608,True,False
7552,7552.T,HAPPINET CORPORATION,Wholesale Trade,121452000000.0,S100VYP3,44928000000.0,364418000000.0,319489000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.3699239205612094,True,False
5028,5028.T,"SecondXight Analytica,Inc.",Information & Communication,1266086000.0,S100XSMG,578446000.0,1436294000.0,857847000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.4568773369265595,True,False
2266,2266.T,"ROKKO BUTTER CO.,LTD.",Foods,60942379000.0,S100XSYQ,8390450000.0,43293346000.0,34902896000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.13767841258707672,True,False
3788,3788.T,GMO GlobalSign Holdings K.K.,Information & Communication,20820361000.0,S100XREJ,12201199000.0,20670761000.0,8469561000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.5860224517720898,True,False
5210,5210.T,"Nihon Yamamura Glass Co.,Ltd.",Glass and Ceramics Products,94853000000.0,S100W44O,14163000000.0,73337000000.0,59174000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.14931525623860079,True,False
1914,1914.T,"JAPAN FOUNDATION ENGINEERING CO.,LTD.",Construction,31779665000.0,S100W9NY,5046162000.0,30279627000.0,25233464000.0,direct_gross_profit,GrossProfitOnCompletedConstructionContractsCNS,NetSalesOfCompletedConstructionContractsCNS,CostOfSalesOfCompletedConstructionContractsCNS,0.15878587769883667,True,False
1444,1444.T,"Nissou Co.,Ltd.",Construction,3457320000.0,S100WX6F,1313925000.0,5279959000.0,3966033000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.38004147721356424,True,False
5446,5446.T,"HOKUETSU METAL Co.,Ltd.",Iron and Steel,26688811000.0,S100W06V,3848333000.0,28729754000.0,24881421000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.14419274803961854,True,False
8088,8088.T,IWATANI  CORPORATION,Wholesale Trade,872194000000.0,S100VY24,234311000000.0,883011000000.0,648699000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.2686455077654742,True,False
5572,5572.T,Ridge-i Inc.,Information & Communication,2846318000.0,S100WWVV,1325959000.0,2593322000.0,1267363000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.4658506182373157,True,False
6186,6186.T,"ICHIKURA CO.,LTD.",Services,20829933000.0,S100VZCY,12619461000.0,19932772000.0,7313310000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.6058330096405015,True,False
4616,4616.T,"KAWAKAMI PAINT MANUFACTURING CO.,LTD.",Chemicals,8674214000.0,S100XMOI,1009191000.0,5932496000.0,4923304000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.11634379783574628,True,False
4168,4168.T,"Yappli,Inc.",Information & Communication,4736613000.0,S100XVB7,4026285000.0,6056126000.0,2029841000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.8500346133407986,True,False
3548,3548.T,BAROQUE JAPAN LIMITED,Retail Trade,32593000000.0,S100Y6V9,30927000000.0,51499000000.0,20572000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.9488847298499677,True,False
8931,8931.T,WADAKOHSAN CORPORATION,Real Estate,113076525000.0,S100Y62K,9563468000.0,42144739000.0,32581270000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.08457518481400096,True,False
7812,7812.T,CRESTEC Inc.,Other Products,22448229000.0,S100WQQN,5619588000.0,18785006000.0,13165417000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.2503354718984736,True,False
9823,9823.T,Mammy Mart Holdings Corporation,Retail Trade,86792000000.0,S100XBFS,44503000000.0,193689000000.0,149185000000.0,direct_gross_profit,OperatingGrossProfit,OperatingRevenue1,CostOfSales,0.5127546317632962,True,False
7294,7294.T,YOROZU CORPORATION,Transportation Equipment,240047000000.0,S100W50Q,16784000000.0,178414000000.0,161629000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.06991964073702234,True,False
9337,9337.T,toridori Inc.,Services,6773418000.0,S100XQKR,4895234000.0,5372804000.0,477570000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.7227125212115951,True,False
5440,5440.T,KYOEI STEEL LTD.,Iron and Steel,352828000000.0,S100W2DI,38327000000.0,322849000000.0,284523000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.10862800004534788,True,False
3927,3927.T,Fuva Brain Limited,Information & Communication,5604216000.0,S100W46G,1303969000.0,4373104000.0,3069135000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.2326764350267727,True,False
5287,5287.T,"ITO YOGYO CO.,LTD.",Glass and Ceramics Products,5859705000.0,S100W417,1158518000.0,3402549000.0,2244030000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.19770927034722738,True,False
2983,2983.T,"Arr Planner Co.,Ltd.",Real Estate,35103915000.0,S100Y03C,8851257000.0,48623906000.0,39772649000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.2521444402996076,True,False
2666,2666.T,"AUTOWAVE Co.,Ltd.",Retail Trade,7520246000.0,S100W15T,2784722000.0,8871344000.0,6086621000.0,direct_gross_profit,GrossProfit,NetSales,CostOfGoodsSold,0.37029666316766763,True,False
7646,7646.T,"PLANT Co.,Ltd.",Retail Trade,37009000000.0,S100XAET,22313000000.0,97764000000.0,75450000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.6029074009024832,True,False
8097,8097.T,"SAN-AI OBBLI CO.,LTD.",Wholesale Trade,207110000000.0,S100W2Q4,58910000000.0,654404000000.0,595494000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.28443822123509244,True,False
3627,3627.T,TECMIRA HOLDINGS INC.,Information & Communication,10611626000.0,S100Y74O,3813124000.0,10405091000.0,6591967000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.35933456380765777,True,False
8244,8244.T,"Kintetsu Department Store CO.,Ltd.",Retail Trade,129003000000.0,S100Y5TO,63768000000.0,125450000000.0,61682000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.49431408571893676,True,False
5074,5074.T,"TESS Holdings Co.,Ltd.",Construction,151262000000.0,S100WQOK,7453000000.0,36684000000.0,29230000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.049272123864552896,True,False
1945,1945.T,TOKYO ENERGY & SYSTEMS INC.,Construction,108081000000.0,S100W2UG,9005000000.0,67722000000.0,58716000000.0,direct_gross_profit,GrossProfitOnCompletedConstructionContractsCNS,NetSalesOfCompletedConstructionContractsCNS,CostOfSalesOfCompletedConstructionContractsCNS,0.08331714177329966,True,False
1822,1822.T,DAIHO CORPORATION,Construction,153155000000.0,S100W3CM,13136000000.0,143394000000.0,130258000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.08576931866409847,True,False
9872,9872.T,"KITAKEI CO.,LTD.",Wholesale Trade,27849000000.0,S100XM1D,6468000000.0,58977000000.0,52509000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.23225250457826133,True,False
5578,5578.T,"AR advanced technology,Inc.",Information & Communication,6762941000.0,S100X6EQ,3771942000.0,14152706000.0,10380764000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.5577369372289364,True,False
8007,8007.T,"Takashima & Co.,Ltd.",Wholesale Trade,60044000000.0,S100W18S,13032000000.0,94503000000.0,81471000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.21704083671973887,True,False
4484,4484.T,"LANCERS,INC.",Information & Communication,3354207000.0,S100W9CA,2054701000.0,4589136000.0,2534434000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.6125742984854542,True,False
7670,7670.T,O-WELL CORPORATION,Wholesale Trade,45820000000.0,S100W1DY,9134000000.0,69416000000.0,60281000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.19934526407682235,True,False
5870,5870.T,Nalnet Communications Inc.,Services,9916078000.0,S100W8LA,2376711000.0,8542662000.0,6165951000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.2396825640137159,True,False
8848,8848.T,LEOPALACE21 CORPORATION,Real Estate,216625000000.0,S100W751,77293000000.0,431831000000.0,354537000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.3568055395268321,True,False
2733,2733.T,ARATA CORPORATION,Wholesale Trade,311728000000.0,S100W0SM,96221000000.0,986212000000.0,889991000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.3086697377200636,True,False
5125,5125.T,Fines inc.,Information & Communication,2737965000.0,S100WS33,2141105000.0,2685382000.0,544276000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.782005978893083,True,False
3320,3320.T,CROSS PLUS INC.,Wholesale Trade,29678000000.0,S100Y0F4,16516000000.0,59852000000.0,43336000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.5565065031336344,True,False
7863,7863.T,"HIRAGA CO.,LTD.",Other Products,7200206000.0,S100W2YE,1930334000.0,9792084000.0,7861749000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.2680942739693837,True,False
7212,7212.T,F-TECH INC.,Transportation Equipment,231975000000.0,S100VZTC,25329000000.0,300831000000.0,275501000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.1091884901390236,True,False
1776,1776.T,"SUMIKEN MITSUI ROAD CO., LTD.",Construction,24585000000.0,S100W24X,2458000000.0,30157000000.0,27698000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.09997966239576977,True,False
8281,8281.T,"XEBIO holdings CO.,LTD.",Retail Trade,203959000000.0,S100W6XT,97671000000.0,250603000000.0,152931000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.4788756563819199,True,False
3193,3193.T,"Eternal Hospitality Group Co.,Ltd.",Retail Trade,21382579000.0,S100WWX8,31774984000.0,46356977000.0,14581993000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,1.4860220556182675,True,False
7980,7980.T,"SHIGEMATSU WORKS CO.,LTD.",Other Products,18045908000.0,S100W6SJ,4431312000.0,14112597000.0,9681284000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.2455577186806006,True,False
4479,4479.T,"Makuake,Inc.",Information & Communication,7449638000.0,S100X9BR,3435617000.0,4577997000.0,1142380000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.46117905326406466,True,False
1491,1491.T,"Chugai Mining Co.,Ltd.",Nonferrous Metals,16525875000.0,S100W768,3925129000.0,162345165000.0,158420035000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.2375141407035936,True,False
2212,2212.T,"YAMAZAKI BAKING CO.,LTD.",Foods,945419000000.0,S100XQ5C,428404000000.0,1311430000000.0,883025000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.45313665157988153,True,False
8029,8029.T,LOOK HOLDINGS INCORPORATED,Textiles and Apparels,64042000000.0,S100XUE5,31456000000.0,52117000000.0,20660000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.49117766465756846,True,False
3695,3695.T,"GMO Product Platform,Inc.",Information & Communication,9456559000.0,S100XRA9,3825769000.0,6818184000.0,2992415000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.40456248409172935,True,False
4237,4237.T,Fujipream Corporation,Chemicals,15963770000.0,S100W2V4,1485095000.0,10620871000.0,9135775000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.0930290902462263,True,False
4015,4015.T,Paycloud Holdings Inc.,Information & Communication,9409689000.0,S100X5MX,4004904000.0,10234033000.0,6229129000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.42561491670978713,True,False
4197,4197.T,"ASMARQ Co.,Ltd.",Information & Communication,2526717000.0,S100XNPA,1752120000.0,4416257000.0,2664137000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.6934373734771246,True,False
3953,3953.T,"OHMURA SHIGYO CO.,LTD.",Pulp and Paper,6877228000.0,S100W5XF,1535329000.0,5939115000.0,,direct_gross_profit,GrossProfit,NetSales,,0.22324823315440465,True,False
7089,7089.T,"for Startups,Inc.",Services,3666392000.0,S100W265,3086333000.0,3693767000.0,607434000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.8417902395597634,True,False
5381,5381.T,Mipox Corporation,Glass and Ceramics Products,15931284000.0,S100W5W0,4369659000.0,11172060000.0,6802400000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.2742816586535021,True,False
3660,3660.T,istyle Inc.,Information & Communication,34601000000.0,S100WRCU,29634000000.0,68768000000.0,39134000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.8564492355712263,True,False
3910,3910.T,MKSystem Corporation,Information & Communication,2455427000.0,S100W51I,1262661000.0,3290195000.0,2027533000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.5142327587014397,True,False
4350,4350.T,"MEDICAL SYSTEM NETWORK Co.,Ltd.",Retail Trade,70586000000.0,S100W20A,50736000000.0,122387000000.0,71651000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.7187827614541127,True,False
8158,8158.T,"SODA NIKKA CO.,LTD.",Wholesale Trade,73200000000.0,S100VYTW,9071000000.0,65146000000.0,56074000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.12392076502732241,True,False
3914,3914.T,JIG-SAW INC.,Information & Communication,5292716000.0,S100XSVD,2544307000.0,3625500000.0,1081193000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.48071859514094467,True,False
7305,7305.T,"ARAYA INDUSTRIAL CO.,LTD.",Iron and Steel,52060000000.0,S100VTZF,7717000000.0,42845000000.0,35127000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.14823280829811755,True,False
4429,4429.T,"Ricksoft Co.,Ltd.",Information & Communication,9632660000.0,S100Y6L5,2373415000.0,10892579000.0,8519163000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.24639248141219558,True,False
4433,4433.T,"HITO-Communications Holdings,Inc.",Services,40822000000.0,S100X6V1,12912000000.0,63596000000.0,50684000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.31630003429523296,True,False
7847,7847.T,GRAPHITE DESIGN INC.,Other Products,7019162000.0,S100Y66O,1481755000.0,2711902000.0,,direct_gross_profit,GrossProfit,NetSales,,0.21110141068121807,True,False
9997,9997.T,"BELLUNA CO.,LTD.",Retail Trade,312462000000.0,S100W8DE,129251000000.0,210856000000.0,81604000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.4136535002656323,True,False
5987,5987.T,ONEX Corporation,Metal Products,8676982000.0,S100WRVO,996268000.0,5053326000.0,4057058000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.11481734086805757,True,False
3139,3139.T,"Lacto Japan Co.,Ltd.",Wholesale Trade,90209000000.0,S100XMUD,12288000000.0,182816000000.0,170527000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.13621700717223337,True,False
3758,3758.T,Aeria Inc.,Information & Communication,21238000000.0,S100XUMZ,6083000000.0,16472000000.0,10388000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.2864205669083718,True,False
6613,6613.T,"QD Laser,Inc.",Electric Appliances,5505868000.0,S100W0Q4,443855000.0,1308870000.0,865014000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.080614900320894,True,False
9902,9902.T,NICHIDEN Corporation,Wholesale Trade,121332000000.0,S100VYVQ,20680000000.0,134771000000.0,114091000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.1704414334223453,True,False
4538,4538.T,"Fuso Pharmaceutical Industries,Ltd.",Pharmaceutical,81729000000.0,S100W3Q0,16532000000.0,60563000000.0,44030000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.20227826108235755,True,False
4735,4735.T,"KYOSHIN CO.,LTD.",Services,22020395000.0,S100Y613,4153481000.0,20286291000.0,16132810000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.1886197318440473,True,False
7512,7512.T,Aeon Hokkaido Corporation,Retail Trade,193483000000.0,S100Y36L,119423000000.0,380063000000.0,284936000000.0,direct_gross_profit,OperatingGrossProfit,NetSales,CostOfGoodsSold,0.6172273533075258,True,False
4334,4334.T,"YUKE'S Co.,Ltd.",Information & Communication,4044802000.0,S100Y0NT,1182527000.0,4288913000.0,3106385000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.2923572031461614,True,False
2216,2216.T,Kanro Inc.,Foods,33757443000.0,S100XTWS,14697698000.0,34771829000.0,20074130000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.43539132984687257,True,False
4920,4920.T,"Nippon Shikizai,Inc.",Chemicals,19291893000.0,S100Y7HD,2201274000.0,16643028000.0,14441754000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.11410357708287103,True,False
9353,9353.T,"SAKURAJIMA FUTO KAISHA,LTD.",Warehousing and Harbor Transportation Service,11098255000.0,S100W7JU,800244000.0,4338206000.0,3537961000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.07210538954096837,True,False
7820,7820.T,"NIHON FLUSH CO.,LTD.",Other Products,46163572000.0,S100W0DW,5697479000.0,23976557000.0,18279077000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.12341937058076875,True,False
4736,4736.T,Nippon RAD Inc.,Information & Communication,4938934000.0,S100W5VL,1116185000.0,4381852000.0,3239869000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.22599714837250306,True,False
7922,7922.T,"SANKO SANGYO CO.,LTD.",Other Products,11846144000.0,S100W8T1,2100618000.0,9666593000.0,7565975000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.17732504349094524,True,False
3028,3028.T,"Alpen Co.,Ltd.",Retail Trade,205920000000.0,S100WQEC,107564000000.0,268655000000.0,161090000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.5223581973581973,True,False
8167,8167.T,"RETAIL PARTNERS CO.,LTD.",Retail Trade,136241000000.0,S100Y650,74116000000.0,278197000000.0,204080000000.0,direct_gross_profit,OperatingGrossProfit,OperatingRevenue1,CostOfSales,0.5440065765812053,True,False
3092,3092.T,"ZOZO,Inc.",Retail Trade,187810000000.0,S100VXJF,198312000000.0,213131000000.0,14819000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,1.055918215217507,True,False
6049,6049.T,ItoKuro Inc.,Services,9876599000.0,S100XHX1,3261477000.0,3669622000.0,408145000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.33022268090463125,True,False
3863,3863.T,"Nippon Paper Industries Co.,Ltd.",Pulp and Paper,1703308000000.0,S100W5KI,191062000000.0,1182431000000.0,991368000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.11217113992302039,True,False
2926,2926.T,"SHINOZAKIYA,INC.",Foods,1364760000.0,S100XAAS,895551000.0,2940221000.0,2044670000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.6561966939242064,True,False
3132,3132.T,"MACNICA HOLDINGS,INC.",Wholesale Trade,556438000000.0,S100W3D1,121252000000.0,1034180000000.0,912928000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.2179074757654941,True,False
6560,6560.T,"LTS,Inc.",Services,10031000000.0,S100XRW4,6092000000.0,17101000000.0,11008000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.6073173163194099,True,False
3417,3417.T,"OHKI HEALTHCARE HOLDINGS CO.,LTD.",Wholesale Trade,139339000000.0,S100W27G,18510000000.0,349452000000.0,330942000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.13284148730793247,True,False
2986,2986.T,"LA Holdings Co.,Ltd.",Real Estate,101949907000.0,S100XUF0,13372856000.0,46544340000.0,33171484000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.13117085040597437,True,False
2918,2918.T,"WARABEYA NICHIYO HOLDINGS CO.,LTD.",Foods,131735000000.0,S100Y6N1,43950000000.0,233833000000.0,189883000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.3336243215546362,True,False
2790,2790.T,"NAFCO Co.,Ltd.",Retail Trade,225195000000.0,S100W89S,62110000000.0,181133000000.0,119740000000.0,direct_gross_profit,OperatingGrossProfit,NetSales,CostOfSales,0.2758054130864362,True,False
5285,5285.T,YAMAX Corp.,Glass and Ceramics Products,17939829000.0,S100W0U5,6568643000.0,23469480000.0,16900837000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.3661485848053513,True,False
6193,6193.T,"Virtualex Holdings,Inc.",Services,3786502000.0,S100W86C,1614496000.0,6488911000.0,4874415000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.4263819218899132,True,False
5256,5256.T,"Fusic Co.,Ltd.",Information & Communication,1569831000.0,S100WQGU,772776000.0,1952131000.0,1179354000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.4922670019893861,True,False
5021,5021.T,"COSMO ENERGY HOLDINGS COMPANY,LIMITED",Oil and Coal Products,2156605000000.0,S100W3P9,306822000000.0,2799947000000.0,2493124000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.14227083772874494,True,False
7832,7832.T,Bandai Namco Holdings Inc.,Other Products,1102636000000.0,S100W1PX,495185000000.0,1241513000000.0,746327000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.44909199409415257,True,False
5273,5273.T,"MITANI SEKISAN CO.,LTD.",Glass and Ceramics Products,125234000000.0,S100W0AY,20661000000.0,87765000000.0,67104000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.1649791590143252,True,False
3676,3676.T,"DIGITAL HEARTS HOLDINGS Co.,Ltd.",Information & Communication,19949490000.0,S100W6B5,10137754000.0,39748901000.0,29611147000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.5081710860778897,True,False
