original_code,normalized_code,ticker_yfinance,company_name,sector,market,source_file,mapping_status
3046,3046,3046.T,JINS HOLDINGS Inc.,Retail Trade,Prime Market (Domestic),data/processed/scores.csv,ok
8596,8596,8596.T,"KYUSHU LEASING SERVICE CO.,LTD.",Other Financing Business,Standard Market(Domestic),data/processed/scores.csv,ok
4574,4574,4574.T,"TAIKO PHARMACEUTICAL CO.,LTD.",Pharmaceutical,Prime Market (Domestic),data/processed/scores.csv,ok
3359,3359,3359.T,"cotta CO.,LTD",Wholesale Trade,Growth Market(Domestic),data/processed/scores.csv,ok
7062,7062,7062.T,"Fureasu Co.,Ltd.",Services,Growth Market(Domestic),data/processed/scores.csv,ok
6580,6580,6580.T,"Writeup Co.,Ltd.",Services,Growth Market(Domestic),data/processed/scores.csv,ok
6563,6563,6563.T,Mirai Works Inc.,Services,Growth Market(Domestic),data/processed/scores.csv,ok
7065,7065,7065.T,UPR Corporation,Services,Standard Market(Domestic),data/processed/scores.csv,ok
3498,3498,3498.T,"Kasumigaseki Capital Co.,Ltd.",Real Estate,Prime Market (Domestic),data/processed/scores.csv,ok
9325,9325,9325.T,PHYZ Holdings Inc.,Warehousing and Harbor Transportation Service,Standard Market(Domestic),data/processed/scores.csv,ok
3088,3088,3088.T,MatsukiyoCocokara & Co.,Retail Trade,Prime Market (Domestic),data/processed/scores.csv,ok
3791,3791,3791.T,"IG Port,Inc.",Information & Communication,Standard Market(Domestic),data/processed/scores.csv,ok
3993,3993,3993.T,PKSHA Technology Inc.,Information & Communication,Prime Market (Domestic),data/processed/scores.csv,ok
2970,2970,2970.T,"GLC GROUP,INC.",Real Estate,Standard Market(Domestic),data/processed/scores.csv,ok
7433,7433,7433.T,"Hakuto Co.,Ltd.",Wholesale Trade,Prime Market (Domestic),data/processed/scores.csv,ok
8025,8025,8025.T,"TSUKAMOTO CORPORATION CO.,LTD.",Wholesale Trade,Standard Market(Domestic),data/processed/scores.csv,ok
3071,3071,3071.T,"Stream Co.,Ltd.",Retail Trade,Standard Market(Domestic),data/processed/scores.csv,ok
8131,8131,8131.T,"Mitsuuroko Group Holdings Co.,Ltd.",Wholesale Trade,Standard Market(Domestic),data/processed/scores.csv,ok
4196,4196,4196.T,NEO MARKETING Inc.,Information & Communication,Standard Market(Domestic),data/processed/scores.csv,ok
9267,9267,9267.T,"Genky DrugStores Co.,Ltd.",Retail Trade,Prime Market (Domestic),data/processed/scores.csv,ok
3598,3598,3598.T,"YAMAKI CO.,LTD.",Textiles and Apparels,Standard Market(Domestic),data/processed/scores.csv,ok
3246,3246,3246.T,"KOSE R.E. Co.,Ltd.",Real Estate,Standard Market(Domestic),data/processed/scores.csv,ok
4483,4483,4483.T,JMDC Inc.,Information & Communication,Prime Market (Domestic),data/processed/scores.csv,ok
1966,1966,1966.T,TAKADA CORPORATION,Construction,Standard Market(Domestic),data/processed/scores.csv,ok
1724,1724,1724.T,SYNCLAYER INC.,Construction,Standard Market(Domestic),data/processed/scores.csv,ok
1844,1844,1844.T,"OHMORI CO.,LTD.",Construction,Standard Market(Domestic),data/processed/scores.csv,ok
7567,7567,7567.T,SAKAE ELECTRONICS CORPORATION,Wholesale Trade,Standard Market(Domestic),data/processed/scores.csv,ok
3131,3131,3131.T,SHINDEN HIGHTEX CORPORATION,Wholesale Trade,Standard Market(Domestic),data/processed/scores.csv,ok
3079,3079,3079.T,DVx Inc.,Wholesale Trade,Standard Market(Domestic),data/processed/scores.csv,ok
4519,4519,4519.T,"CHUGAI PHARMACEUTICAL CO.,LTD.",Pharmaceutical,Prime Market (Domestic),data/processed/scores.csv,ok
3349,3349,3349.T,COSMOS Pharmaceutical Corporation,Retail Trade,Prime Market (Domestic),data/processed/scores.csv,ok
5587,5587,5587.T,Inbound Platform Corp.,Information & Communication,Growth Market(Domestic),data/processed/scores.csv,ok
2876,2876,2876.T,Delsole Corporation,Foods,Standard Market(Domestic),data/processed/scores.csv,ok
6614,6614,6614.T,"Shikino High-Tech CO.,LTD.",Electric Appliances,Standard Market(Domestic),data/processed/scores.csv,ok
8077,8077,8077.T,TORQ Inc.,Wholesale Trade,Standard Market(Domestic),data/processed/scores.csv,ok
7373,7373,7373.T,"Aidma Holdings,Inc.",Services,Growth Market(Domestic),data/processed/scores.csv,ok
3858,3858,3858.T,Ubiquitous AI Corporation,Information & Communication,Standard Market(Domestic),data/processed/scores.csv,ok
8142,8142,8142.T,"TOHO Co.,Ltd.",Wholesale Trade,Prime Market (Domestic),data/processed/scores.csv,ok
8013,8013,8013.T,"NAIGAI CO.,LTD.",Textiles and Apparels,Standard Market(Domestic),data/processed/scores.csv,ok
9969,9969,9969.T,"SHOKUBUN CO.,LTD.",Retail Trade,Standard Market(Domestic),data/processed/scores.csv,ok
8225,8225,8225.T,"Takachiho Co.,Ltd.",Wholesale Trade,Standard Market(Domestic),data/processed/scores.csv,ok
7687,7687,7687.T,"MICREED Co.,Ltd.",Wholesale Trade,Growth Market(Domestic),data/processed/scores.csv,ok
3004,3004,3004.T,SHINYEI KAISHA,Wholesale Trade,Standard Market(Domestic),data/processed/scores.csv,ok
6096,6096,6096.T,"RareJob,Inc.",Services,Standard Market(Domestic),data/processed/scores.csv,ok
3082,3082,3082.T,"KICHIRI HOLDINGS & Co.,Ltd.",Retail Trade,Standard Market(Domestic),data/processed/scores.csv,ok
7599,7599,7599.T,IDOM Inc.,Wholesale Trade,Prime Market (Domestic),data/processed/scores.csv,ok
7494,7494,7494.T,"KONAKA CO.,LTD.",Retail Trade,Standard Market(Domestic),data/processed/scores.csv,ok
2533,2533,2533.T,"Oenon Holdings,Inc.",Foods,Prime Market (Domestic),data/processed/scores.csv,ok
7537,7537,7537.T,MARUBUN CORPORATION,Wholesale Trade,Prime Market (Domestic),data/processed/scores.csv,ok
2489,2489,2489.T,Adways Inc.,Services,Standard Market(Domestic),data/processed/scores.csv,ok
8135,8135,8135.T,ZETT CORPORATION,Wholesale Trade,Standard Market(Domestic),data/processed/scores.csv,ok
3179,3179,3179.T,"Syuppin Co.,Ltd.",Retail Trade,Prime Market (Domestic),data/processed/scores.csv,ok
4720,4720,4720.T,"JOHNAN ACADEMIC PREPARATORY INSTITUTE,INC.",Services,Standard Market(Domestic),data/processed/scores.csv,ok
6195,6195,6195.T,"HOPE,INC.",Services,Growth Market(Domestic),data/processed/scores.csv,ok
7060,7060,7060.T,geechs inc.,Services,Standard Market(Domestic),data/processed/scores.csv,ok
9237,9237,9237.T,"Emimen Co.,Ltd.",Services,Growth Market(Domestic),data/processed/scores.csv,ok
9932,9932,9932.T,"SUGIMOTO & CO.,LTD.",Wholesale Trade,Prime Market (Domestic),data/processed/scores.csv,ok
2593,2593,2593.T,"ITO EN,LTD.",Foods,Prime Market (Domestic),data/processed/scores.csv,ok
4933,4933,4933.T,"I-ne CO.,LTD.",Chemicals,Prime Market (Domestic),data/processed/scores.csv,ok
9962,9962,9962.T,MISUMI Group Inc.,Wholesale Trade,Prime Market (Domestic),data/processed/scores.csv,ok
7906,7906,7906.T,"YONEX CO.,LTD.",Other Products,Standard Market(Domestic),data/processed/scores.csv,ok
8705,8705,8705.T,"Nissan Securities Group Co.,Ltd.",Securities and Commodities Futures,Standard Market(Domestic),data/processed/scores.csv,ok
6562,6562,6562.T,"Geniee,Inc.",Services,Growth Market(Domestic),data/processed/scores.csv,ok
8275,8275,8275.T,FORVAL CORPORATION,Wholesale Trade,Standard Market(Domestic),data/processed/scores.csv,ok
9625,9625,9625.T,"CERESPO CO.,LTD.",Services,Standard Market(Domestic),data/processed/scores.csv,ok
8136,8136,8136.T,"Sanrio Company,Ltd.",Wholesale Trade,Prime Market (Domestic),data/processed/scores.csv,ok
4477,4477,4477.T,"BASE,Inc.",Information & Communication,Growth Market(Domestic),data/processed/scores.csv,ok
5248,5248,5248.T,"TECHNOLOGIES,Inc.",Information & Communication,Growth Market(Domestic),data/processed/scores.csv,ok
7161,7161,7161.T,"Jimoto Holdings,Inc.",Banks,Standard Market(Domestic),data/processed/scores.csv,ok
8844,8844,8844.T,"COSMOS INITIA Co.,Ltd.",Real Estate,Standard Market(Domestic),data/processed/scores.csv,ok
4026,4026,4026.T,"Konoshima Chemical Co.,Ltd.",Glass and Ceramics Products,Standard Market(Domestic),data/processed/scores.csv,ok
2722,2722,2722.T,"IK HOLDINGS Co.,Ltd.",Retail Trade,Standard Market(Domestic),data/processed/scores.csv,ok
7094,7094,7094.T,NexTone Inc.,Services,Growth Market(Domestic),data/processed/scores.csv,ok
6063,6063,6063.T,"Emergency Assistance Japan Co., Ltd.",Services,Standard Market(Domestic),data/processed/scores.csv,ok
6031,6031,6031.T,ZETA INC.,Services,Growth Market(Domestic),data/processed/scores.csv,ok
4178,4178,4178.T,Sharing Innovations Inc.,Information & Communication,Growth Market(Domestic),data/processed/scores.csv,ok
7046,7046,7046.T,TDSE Inc.,Services,Growth Market(Domestic),data/processed/scores.csv,ok
3611,3611,3611.T,MATSUOKA CORPORATION,Textiles and Apparels,Standard Market(Domestic),data/processed/scores.csv,ok
5699,5699,5699.T,"IBOKIN Co.,Ltd.",Iron and Steel,Standard Market(Domestic),data/processed/scores.csv,ok
4346,4346,4346.T,NEXYZ.Group Corporation,Other Financing Business,Standard Market(Domestic),data/processed/scores.csv,ok
8011,8011,8011.T,SANYO SHOKAI LTD.,Textiles and Apparels,Prime Market (Domestic),data/processed/scores.csv,ok
6338,6338,6338.T,Takatori Corporation,Machinery,Standard Market(Domestic),data/processed/scores.csv,ok
3678,3678,3678.T,"MEDIA DO Co.,Ltd.",Information & Communication,Prime Market (Domestic),data/processed/scores.csv,ok
8887,8887,8887.T,"SYLA Holdings Co.,Ltd.",Real Estate,Standard Market(Domestic),data/processed/scores.csv,ok
7220,7220,7220.T,"MUSASHI SEIMITSU INDUSTRY CO.,LTD.",Transportation Equipment,Prime Market (Domestic),data/processed/scores.csv,ok
2471,2471,2471.T,"S-Pool,Inc.",Services,Prime Market (Domestic),data/processed/scores.csv,ok
8105,8105,8105.T,Bitcoin Japan Corporation,Wholesale Trade,Standard Market(Domestic),data/processed/scores.csv,ok
9930,9930,9930.T,"KITAZAWA SANGYO CO.,LTD.",Wholesale Trade,Standard Market(Domestic),data/processed/scores.csv,ok
6330,6330,6330.T,TOYO ENGINEERING CORPORATION,Construction,Prime Market (Domestic),data/processed/scores.csv,ok
7808,7808,7808.T,"C.S. LUMBER CO.,INC",Other Products,Standard Market(Domestic),data/processed/scores.csv,ok
5408,5408,5408.T,"NAKAYAMA STEEL WORKS,LTD.",Iron and Steel,Prime Market (Domestic),data/processed/scores.csv,ok
8742,8742,8742.T,"KOBAYASHI YOKO CO.,LTD.",Securities and Commodities Futures,Standard Market(Domestic),data/processed/scores.csv,ok
6035,6035,6035.T,"IR Japan Holdings,Ltd.",Services,Standard Market(Domestic),data/processed/scores.csv,ok
3659,3659,3659.T,"NEXON Co.,Ltd.",Information & Communication,Prime Market (Domestic),data/processed/scores.csv,ok
5202,5202,5202.T,"Nippon Sheet Glass Company,Limited",Glass and Ceramics Products,Prime Market (Domestic),data/processed/scores.csv,ok
5619,5619,5619.T,"MRSO.,Inc",Information & Communication,Growth Market(Domestic),data/processed/scores.csv,ok
4263,4263,4263.T,"SUSMED,Inc.",Information & Communication,Growth Market(Domestic),data/processed/scores.csv,ok
9308,9308,9308.T,"Inui Global Logistics Co.,Ltd.",Marine Transportation,Standard Market(Domestic),data/processed/scores.csv,ok
2491,2491,2491.T,"ValueCommerce Co.,Ltd.",Services,Prime Market (Domestic),data/processed/scores.csv,ok
2438,2438,2438.T,"Asukanet Company,Limited",Services,Growth Market(Domestic),data/processed/scores.csv,ok
3181,3181,3181.T,"KAITORI OKOKU CO.,LTD.",Retail Trade,Standard Market(Domestic),data/processed/scores.csv,ok
4523,4523,4523.T,"Eisai Co.,Ltd.",Pharmaceutical,Prime Market (Domestic),data/processed/scores.csv,ok
8103,8103,8103.T,Meiwa Corporation,Wholesale Trade,Prime Market (Domestic),data/processed/scores.csv,ok
1840,1840,1840.T,"TSUCHIYA HOLDINGS CO.,LTD.",Construction,Standard Market(Domestic),data/processed/scores.csv,ok
9145,9145,9145.T,"BEING HOLDINGS CO.,LTD.",Land Transportation,Standard Market(Domestic),data/processed/scores.csv,ok
2687,2687,2687.T,CVS Bay Area Inc.,Services,Standard Market(Domestic),data/processed/scores.csv,ok
7613,7613,7613.T,SIIX CORPORATION,Wholesale Trade,Prime Market (Domestic),data/processed/scores.csv,ok
2991,2991,2991.T,LANDNET Inc.,Real Estate,Standard Market(Domestic),data/processed/scores.csv,ok
3397,3397,3397.T,TORIDOLL Holdings Corporation,Retail Trade,Prime Market (Domestic),data/processed/scores.csv,ok
7096,7096,7096.T,StemCell Institute,Services,Growth Market(Domestic),data/processed/scores.csv,ok
3929,3929,3929.T,"SOCIALWIRE CO.,LTD.",Information & Communication,Growth Market(Domestic),data/processed/scores.csv,ok
3223,3223,3223.T,SLD Entertainment Inc.,Retail Trade,Standard Market(Domestic),data/processed/scores.csv,ok
7898,7898,7898.T,"WOOD ONE CO.,LTD.",Other Products,Standard Market(Domestic),data/processed/scores.csv,ok
4558,4558,4558.T,"CHUKYO IYAKUHIN CO.,LTD.",Pharmaceutical,Standard Market(Domestic),data/processed/scores.csv,ok
6634,6634,6634.T,JN Group Inc.,Electric Appliances,Standard Market(Domestic),data/processed/scores.csv,ok
9270,9270,9270.T,Valuence Holdings Inc.,Wholesale Trade,Growth Market(Domestic),data/processed/scores.csv,ok
6775,6775,6775.T,TB GROUP INC.,Electric Appliances,Standard Market(Domestic),data/processed/scores.csv,ok
1407,1407,1407.T,West Holdings Corporation,Construction,Standard Market(Domestic),data/processed/scores.csv,ok
5632,5632,5632.T,"Mitsubishi Steel Mfg.Co.,Ltd.",Iron and Steel,Prime Market (Domestic),data/processed/scores.csv,ok
3600,3600,3600.T,FUJIX Ltd.,Textiles and Apparels,Standard Market(Domestic),data/processed/scores.csv,ok
5269,5269,5269.T,"NIPPON CONCRETE INDUSTRIES CO.,LTD.",Glass and Ceramics Products,Prime Market (Domestic),data/processed/scores.csv,ok
7686,7686,7686.T,"HitoMile Co.,Ltd.",Retail Trade,Standard Market(Domestic),data/processed/scores.csv,ok
2981,2981,2981.T,Landix Inc.,Real Estate,Growth Market(Domestic),data/processed/scores.csv,ok
7983,7983,7983.T,Miroku Corporation,Other Products,Standard Market(Domestic),data/processed/scores.csv,ok
5588,5588,5588.T,"Fast Accounting Co.,Ltd.",Information & Communication,Growth Market(Domestic),data/processed/scores.csv,ok
7625,7625,7625.T,"GLOBAL-DINING,INC.",Retail Trade,Standard Market(Domestic),data/processed/scores.csv,ok
9417,9417,9417.T,"Smartvalue Co.,Ltd.",Information & Communication,Standard Market(Domestic),data/processed/scores.csv,ok
4371,4371,4371.T,Core Concept Technologies Inc.,Information & Communication,Growth Market(Domestic),data/processed/scores.csv,ok
3663,3663,3663.T,"CELSYS,Inc.",Information & Communication,Prime Market (Domestic),data/processed/scores.csv,ok
4936,4936,4936.T,AXXZIA Inc.,Chemicals,Standard Market(Domestic),data/processed/scores.csv,ok
9064,9064,9064.T,"YAMATO HOLDINGS CO.,LTD.",Land Transportation,Prime Market (Domestic),data/processed/scores.csv,ok
3987,3987,3987.T,Ecomott Inc.,Information & Communication,Growth Market(Domestic),data/processed/scores.csv,ok
4911,4911,4911.T,"Shiseido Company,Limited",Chemicals,Prime Market (Domestic),data/processed/scores.csv,ok
7150,7150,7150.T,"THE SHIMANE BANK,LTD.",Banks,Standard Market(Domestic),data/processed/scores.csv,ok
5410,5410,5410.T,"Godo Steel,Ltd.",Iron and Steel,Prime Market (Domestic),data/processed/scores.csv,ok
1888,1888,1888.T,"WAKACHIKU CONSTRUCTION CO.,LTD.",Construction,Prime Market (Domestic),data/processed/scores.csv,ok
4412,4412,4412.T,"Science Arts,Inc.",Information & Communication,Growth Market(Domestic),data/processed/scores.csv,ok
9244,9244,9244.T,DIGITALIFT Inc.,Services,Growth Market(Domestic),data/processed/scores.csv,ok
9439,9439,9439.T,M・H・GROUP LTD.,Services,Standard Market(Domestic),data/processed/scores.csv,ok
8104,8104,8104.T,KUWAZAWA Holdings Corporation,Wholesale Trade,Standard Market(Domestic),data/processed/scores.csv,ok
4040,4040,4040.T,"NANKAI CHEMICAL COMPANY,LIMITED",Chemicals,Standard Market(Domestic),data/processed/scores.csv,ok
3474,3474,3474.T,"G-FACTORY CO.,LTD.",Real Estate,Growth Market(Domestic),data/processed/scores.csv,ok
4370,4370,4370.T,Mobilus Corporation,Information & Communication,Growth Market(Domestic),data/processed/scores.csv,ok
5698,5698,5698.T,ENVIPRO HOLDINGS Inc.,Iron and Steel,Standard Market(Domestic),data/processed/scores.csv,ok
3494,3494,3494.T,"Mullion Co.,Ltd.",Real Estate,Standard Market(Domestic),data/processed/scores.csv,ok
3653,3653,3653.T,"Morpho,Inc.",Information & Communication,Growth Market(Domestic),data/processed/scores.csv,ok
3154,3154,3154.T,"MEDIUS HOLDINGS Co.,Ltd.",Wholesale Trade,Prime Market (Domestic),data/processed/scores.csv,ok
9519,9519,9519.T,"RENOVA,Inc.",Electric Power and Gas,Prime Market (Domestic),data/processed/scores.csv,ok
3998,3998,3998.T,"SuRaLa Net Co.,Ltd.",Information & Communication,Growth Market(Domestic),data/processed/scores.csv,ok
4704,4704,4704.T,Trend Micro Incorporated,Information & Communication,Prime Market (Domestic),data/processed/scores.csv,ok
9362,9362,9362.T,"HYOKI KAIUN KAISHA,LTD.",Warehousing and Harbor Transportation Service,Standard Market(Domestic),data/processed/scores.csv,ok
2607,2607,2607.T,"FUJI OIL CO.,LTD.",Foods,Prime Market (Domestic),data/processed/scores.csv,ok
7363,7363,7363.T,baby calendar Inc.,Services,Growth Market(Domestic),data/processed/scores.csv,ok
7531,7531,7531.T,SEIWA CHUO HOLDINGS CORPORATION,Wholesale Trade,Standard Market(Domestic),data/processed/scores.csv,ok
3393,3393,3393.T,"Startia Holdings,Inc.",Wholesale Trade,Prime Market (Domestic),data/processed/scores.csv,ok
4165,4165,4165.T,"PLAID,Inc.",Information & Communication,Growth Market(Domestic),data/processed/scores.csv,ok
3562,3562,3562.T,"No.1 Co.,Ltd",Wholesale Trade,Standard Market(Domestic),data/processed/scores.csv,ok
7033,7033,7033.T,"Management Solutions Co.,Ltd.",Services,Prime Market (Domestic),data/processed/scores.csv,ok
9171,9171,9171.T,"Kuribayashi Steamship Co.,Ltd.",Marine Transportation,Standard Market(Domestic),data/processed/scores.csv,ok
6047,6047,6047.T,Gunosy Inc.,Services,Prime Market (Domestic),data/processed/scores.csv,ok
8185,8185,8185.T,"CHIYODA CO.,LTD.",Retail Trade,Prime Market (Domestic),data/processed/scores.csv,ok
4937,4937,4937.T,Waqoo Inc.,Chemicals,Growth Market(Domestic),data/processed/scores.csv,ok
9903,9903,9903.T,"KANSEKI CO.,LTD",Retail Trade,Standard Market(Domestic),data/processed/scores.csv,ok
6425,6425,6425.T,Universal Entertainment Corporation,Machinery,Standard Market(Domestic),data/processed/scores.csv,ok
3542,3542,3542.T,"Vega corporation Co.,Ltd.",Retail Trade,Growth Market(Domestic),data/processed/scores.csv,ok
9843,9843,9843.T,"Nitori Holdings Co.,Ltd.",Retail Trade,Prime Market (Domestic),data/processed/scores.csv,ok
9168,9168,9168.T,"Rise Consulting Group,Inc.",Services,Growth Market(Domestic),data/processed/scores.csv,ok
3559,3559,3559.T,p-ban.com Corp.,Wholesale Trade,Standard Market(Domestic),data/processed/scores.csv,ok
2708,2708,2708.T,"KUZE CO.,LTD.",Wholesale Trade,Standard Market(Domestic),data/processed/scores.csv,ok
7851,7851,7851.T,"KAWASE COMPUTER SUPPLIES CO.,LTD.",Other Products,Standard Market(Domestic),data/processed/scores.csv,ok
7957,7957,7957.T,"FUJICOPIAN CO.,LTD.",Other Products,Standard Market(Domestic),data/processed/scores.csv,ok
9159,9159,9159.T,W TOKYO Inc.,Services,Growth Market(Domestic),data/processed/scores.csv,ok
2652,2652,2652.T,MANDARAKE INC.,Retail Trade,Standard Market(Domestic),data/processed/scores.csv,ok
8708,8708,8708.T,"AIZAWA SECURITIES GROUP CO.,LTD.",Securities and Commodities Futures,Prime Market (Domestic),data/processed/scores.csv,ok
3054,3054,3054.T,HYPER Inc.,Wholesale Trade,Standard Market(Domestic),data/processed/scores.csv,ok
3529,3529,3529.T,"ATSUGI CO.,LTD.",Textiles and Apparels,Standard Market(Domestic),data/processed/scores.csv,ok
3696,3696,3696.T,CERES INC.,Information & Communication,Prime Market (Domestic),data/processed/scores.csv,ok
2413,2413,2413.T,"M3,Inc.",Services,Prime Market (Domestic),data/processed/scores.csv,ok
8836,8836,8836.T,RISE Inc.,Real Estate,Standard Market(Domestic),data/processed/scores.csv,ok
5332,5332,5332.T,TOTO LTD.,Glass and Ceramics Products,Prime Market (Domestic),data/processed/scores.csv,ok
8946,8946,8946.T,ASIAN STAR CO.,Real Estate,Standard Market(Domestic),data/processed/scores.csv,ok
2130,2130,2130.T,"Members Co.,Ltd.",Services,Prime Market (Domestic),data/processed/scores.csv,ok
5838,5838,5838.T,"Rakuten Bank,Ltd.",Banks,Prime Market (Domestic),data/processed/scores.csv,ok
5950,5950,5950.T,"JAPAN POWER FASTENING CO.,LTD.",Metal Products,Standard Market(Domestic),data/processed/scores.csv,ok
3374,3374,3374.T,Naigai Tec Corporation,Wholesale Trade,Standard Market(Domestic),data/processed/scores.csv,ok
4814,4814,4814.T,Nextware Ltd.,Information & Communication,Standard Market(Domestic),data/processed/scores.csv,ok
3465,3465,3465.T,"KI-STAR REAL ESTATE CO.,LTD",Real Estate,Prime Market (Domestic),data/processed/scores.csv,ok
2215,2215,2215.T,"FIRST BAKING CO.,LTD.",Foods,Standard Market(Domestic),data/processed/scores.csv,ok
3907,3907,3907.T,Silicon Studio Corp.,Information & Communication,Standard Market(Domestic),data/processed/scores.csv,ok
5574,5574,5574.T,"ABEJA,Inc.",Information & Communication,Growth Market(Domestic),data/processed/scores.csv,ok
5527,5527,5527.T,property technologies Inc.,Real Estate,Growth Market(Domestic),data/processed/scores.csv,ok
7952,7952,7952.T,"Kawai Musical Instruments Manufacturing Co.,Ltd.",Other Products,Prime Market (Domestic),data/processed/scores.csv,ok
2440,2440,2440.T,"Gurunavi,Inc.",Services,Standard Market(Domestic),data/processed/scores.csv,ok
3900,3900,3900.T,CrowdWorks Inc.,Information & Communication,Growth Market(Domestic),data/processed/scores.csv,ok
6181,6181,6181.T,Tameny Inc.,Services,Growth Market(Domestic),data/processed/scores.csv,ok
7347,7347,7347.T,"Mercuria Holdings Co.,Ltd.",Securities and Commodities Futures,Prime Market (Domestic),data/processed/scores.csv,ok
3841,3841,3841.T,Jedat Inc.,Information & Communication,Standard Market(Domestic),data/processed/scores.csv,ok
7196,7196,7196.T,Casa Inc.,Other Financing Business,Standard Market(Domestic),data/processed/scores.csv,ok
7047,7047,7047.T,PORT INC.,Services,Growth Market(Domestic),data/processed/scores.csv,ok
5591,5591,5591.T,AVILEN Inc.,Information & Communication,Growth Market(Domestic),data/processed/scores.csv,ok
2678,2678,2678.T,ASKUL Corporation,Retail Trade,Prime Market (Domestic),data/processed/scores.csv,ok
9262,9262,9262.T,"SILVER LIFE CO.,LTD.",Retail Trade,Standard Market(Domestic),data/processed/scores.csv,ok
7238,7238,7238.T,"AKEBONO BRAKE INDUSTRY CO.,LTD.",Transportation Equipment,Prime Market (Domestic),data/processed/scores.csv,ok
4175,4175,4175.T,coly Inc.,Information & Communication,Growth Market(Domestic),data/processed/scores.csv,ok
2501,2501,2501.T,SAPPORO HOLDINGS LIMITED,Foods,Prime Market (Domestic),data/processed/scores.csv,ok
5888,5888,5888.T,"DAIWA CYCLE CO.,LTD.",Retail Trade,Growth Market(Domestic),data/processed/scores.csv,ok
6191,6191,6191.T,AirTrip Corp.,Services,Prime Market (Domestic),data/processed/scores.csv,ok
2997,2997,2997.T,"STORAGE-OH Co.,Ltd.",Real Estate,Growth Market(Domestic),data/processed/scores.csv,ok
2681,2681,2681.T,GEO HOLDINGS CORPORATION,Retail Trade,Prime Market (Domestic),data/processed/scores.csv,ok
5449,5449,5449.T,"OSAKA STEEL CO.,LTD.",Iron and Steel,Standard Market(Domestic),data/processed/scores.csv,ok
8562,8562,8562.T,"THE FUKUSHIMA BANK,LTD.",Banks,Standard Market(Domestic),data/processed/scores.csv,ok
2760,2760,2760.T,TOKYO ELECTRON DEVICE LIMITED,Wholesale Trade,Prime Market (Domestic),data/processed/scores.csv,ok
7590,7590,7590.T,"TAKASHO CO.,LTD.",Wholesale Trade,Standard Market(Domestic),data/processed/scores.csv,ok
8912,8912,8912.T,Area Quest Inc.,Real Estate,Standard Market(Domestic),data/processed/scores.csv,ok
4395,4395,4395.T,Accrete Inc.,Information & Communication,Growth Market(Domestic),data/processed/scores.csv,ok
6324,6324,6324.T,Harmonic Drive Systems Inc.,Machinery,Prime Market (Domestic),data/processed/scores.csv,ok
3266,3266,3266.T,"Fund Creation Group Co.,Ltd.",Real Estate,Standard Market(Domestic),data/processed/scores.csv,ok
2764,2764,2764.T,Hiramatsu Inc.,Retail Trade,Standard Market(Domestic),data/processed/scores.csv,ok
7879,7879,7879.T,NODA CORPORATION,Other Products,Standard Market(Domestic),data/processed/scores.csv,ok
3461,3461,3461.T,"Palma Co.,Ltd.",Real Estate,Standard Market(Domestic),data/processed/scores.csv,ok
7372,7372,7372.T,Decollte Holdings Corporation,Services,Growth Market(Domestic),data/processed/scores.csv,ok
9914,9914,9914.T,"Uematsu Shokai Co.,Ltd.",Wholesale Trade,Standard Market(Domestic),data/processed/scores.csv,ok
5707,5707,5707.T,"Toho Zinc Co.,Ltd.",Nonferrous Metals,Prime Market (Domestic),data/processed/scores.csv,ok
9556,9556,9556.T,INTLOOP Inc.,Services,Growth Market(Domestic),data/processed/scores.csv,ok
2931,2931,2931.T,"Euglena Co.,Ltd.",Foods,Prime Market (Domestic),data/processed/scores.csv,ok
7351,7351,7351.T,Goodpatch Inc.,Services,Growth Market(Domestic),data/processed/scores.csv,ok
3415,3415,3415.T,"TOKYO BASE Co.,Ltd.",Retail Trade,Prime Market (Domestic),data/processed/scores.csv,ok
2193,2193,2193.T,Cookpad Inc.,Services,Standard Market(Domestic),data/processed/scores.csv,ok
4487,4487,4487.T,"Spacemarket,Inc.",Information & Communication,Growth Market(Domestic),data/processed/scores.csv,ok
4017,4017,4017.T,CREEMA LTD.,Information & Communication,Growth Market(Domestic),data/processed/scores.csv,ok
4444,4444,4444.T,infoNet inc.,Information & Communication,Growth Market(Domestic),data/processed/scores.csv,ok
4167,4167,4167.T,Kokopelli Inc.,Information & Communication,Growth Market(Domestic),data/processed/scores.csv,ok
7362,7362,7362.T,Terminalcare Support Institute Inc.,Services,Growth Market(Domestic),data/processed/scores.csv,ok
4375,4375,4375.T,Safie Inc.,Information & Communication,Growth Market(Domestic),data/processed/scores.csv,ok
7048,7048,7048.T,VELTRA Corporation,Services,Growth Market(Domestic),data/processed/scores.csv,ok
4434,4434,4434.T,"Serverworks Co.,Ltd.",Information & Communication,Standard Market(Domestic),data/processed/scores.csv,ok
3416,3416,3416.T,PIXTA Inc.,Retail Trade,Standard Market(Domestic),data/processed/scores.csv,ok
6557,6557,6557.T,AIAI Group Corporation,Services,Growth Market(Domestic),data/processed/scores.csv,ok
9274,9274,9274.T,"KPP GROUP HOLDINGS CO.,LTD.",Wholesale Trade,Prime Market (Domestic),data/processed/scores.csv,ok
7071,7071,7071.T,"Amvis Holdings,Inc.",Services,Prime Market (Domestic),data/processed/scores.csv,ok
9090,9090,9090.T,AZ-COM MARUWA Holdings Inc.,Land Transportation,Prime Market (Domestic),data/processed/scores.csv,ok
