rank,code,ticker,company_name,sector,final_exploratory_weighted_score,bm_raw,ep_raw,gross_profitability,gross_profitability_definition_status,gross_profitability_source,gross_profitability_proxy_flag,gross_profitability_proxy_note,piotroski_available_ratio,sloan_accruals,avg_daily_value_60d,distress_exclusion_flag,distress_review_flag,anomaly_flags,anomaly_flag_bool,anomaly_penalty,gp_missing_review_flag,normalization_top1200_count,normalization_core_flag,normalization_robust_flag,normalization_fragile_flag,sector_adjusted_candidate_flag,outlier_sensitive_flag,phase2_review_required,phase2_review_reasons,phase3_review_required,phase3_review_reasons,phase1_top5_flag,top100_flag,top300_flag,top1200_flag,top2000_reference_flag,phase3_priority_flag,phase3_handoff_note,feature_missing_review_flag
53,1861,1861.T,"Kumagai Gumi Co.,Ltd.",Construction,0.951732878671953,3.0457050432770667,0.1566830647191244,0.0828373326876136,phase2_snapshot_metric_source_unverified,phase2_snapshot_metric_source_unverified,True,"Phase2 snapshot contains a gross_profitability value, but direct historical XBRL source was not confirmed for this row.",0.8333333333333334,0.0024113620108306,1539420790.0,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,True,gross_profitability_unverified;top100_priority_check,False,True,True,True,True,high,Top100 and normalization core. Prioritize Phase3 moat review.,False
54,4202,4202.T,Daicel Corporation,Chemicals,0.9510326750863116,1.091370244153981,0.1709877500246632,0.2024326917996488,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.8333333333333334,-0.0419213551119177,1938201755.0,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,True,top100_priority_check,False,True,True,True,True,high,Top100 and normalization core. Prioritize Phase3 moat review.,False
55,5233,5233.T,TAIHEIYO CEMENT CORPORATION,Glass and Ceramics Products,0.9505336024977123,1.362145359284772,0.1184849123389437,0.1512270492094485,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.8333333333333334,-0.0424618711635711,2753052776.6666665,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,True,top100_priority_check,False,True,True,True,True,high,Top100 and normalization core. Prioritize Phase3 moat review.,False
56,6440,6440.T,JUKI CORPORATION,Machinery,0.9500116241923288,1.971059522355152,0.2498271362045276,0.2170423072457999,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,1.0,-0.0575998904163797,282656406.6666667,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,True,top100_priority_check,False,True,True,True,True,high,Top100 and normalization core. Prioritize Phase3 moat review.,False
57,1961,1961.T,"SANKI ENGINEERING CO.,LTD.",Construction,0.9498103758146608,0.9293605209957886,0.1502894251051941,0.2364829540079367,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,1.0,-0.0621439205955334,1726008034.3977864,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,True,top100_priority_check,False,True,True,True,True,high,Top100 and normalization core. Prioritize Phase3 moat review.,False
58,6417,6417.T,"SANKYO CO.,LTD.",Machinery,0.9497140415944114,0.8237260682202047,0.1675610369474735,0.333605576328521,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.3333333333333333,0.0035049329864446,2076866637.5,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,True,top100_priority_check,False,True,True,True,True,high,Top100 and normalization core. Prioritize Phase3 moat review.,False
59,7917,7917.T,ZACROS Corporation,Chemicals,0.949674956324162,4.338036065132955,0.3208238202199227,0.2256603822616062,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.6666666666666666,0.0058117900177939,238887251.66666663,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,True,top100_priority_check,False,True,True,True,True,high,Top100 and normalization core. Prioritize Phase3 moat review.,False
60,5393,5393.T,NICHIAS CORPORATION,Glass and Ceramics Products,0.9493374582170688,0.955548083392607,0.1420911664336826,0.2448519948519948,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.8333333333333334,0.0032354199147339,2331036960.592448,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,True,top100_priority_check,False,True,True,True,True,high,Top100 and normalization core. Prioritize Phase3 moat review.,False
61,7649,7649.T,"SUGI HOLDINGS Co.,LTD.",Retail Trade,0.9492256074209257,0.5816520826533422,0.090073032291746,0.5227154743829466,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.6666666666666666,-0.0753364473431632,2393207116.6666665,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,True,top100_priority_check,False,True,True,True,True,high,Top100 and normalization core. Prioritize Phase3 moat review.,False
62,7552,7552.T,HAPPINET CORPORATION,Wholesale Trade,0.9484991509331058,0.884905661906876,0.1159380280562716,0.3699239205612094,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.8333333333333334,-0.0921968603507517,648253933.3333334,False,False,none,False,0.0,False,4,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive;top100_priority_check,False,True,True,True,True,high,Top100 and normalization core. Prioritize Phase3 moat review.,False
63,4318,4318.T,"QUICK CO.,LTD.",Services,0.948122795853516,1.2985904460495588,0.2608370162332741,0.850938253822331,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.5,-0.0243737245929763,132203401.66666669,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,True,top100_priority_check,False,True,True,True,True,high,Top100 and normalization core. Prioritize Phase3 moat review.,False
64,2664,2664.T,CAWACHI LIMITED,Retail Trade,0.948035200011343,1.5593440148400604,0.0681486779389143,0.3342518324056492,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.8333333333333334,-0.0123471141210957,400199793.3333333,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,True,top100_priority_check,False,True,True,True,True,high,Top100 and normalization core. Prioritize Phase3 moat review.,False
65,8194,8194.T,LIFE CORPORATION,Retail Trade,0.9479996502868931,0.740864547895805,0.0896559756740959,0.852329436696746,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.6666666666666666,-0.1642203039499328,477797628.3333333,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,True,top100_priority_check,False,True,True,True,True,high,Top100 and normalization core. Prioritize Phase3 moat review.,False
66,6369,6369.T,TOYO KANETSU K.K.,Machinery,0.9475302954476614,2.2203929521027295,0.2077213586998878,0.1963491310279376,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,1.0,-0.0245331678083457,329005731.6666667,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,True,top100_priority_check,False,True,True,True,True,high,Top100 and normalization core. Prioritize Phase3 moat review.,False
67,8218,8218.T,"KOMERI CO.,LTD.",Retail Trade,0.947410814930544,1.5069430685806602,0.0839318272376056,0.3366799341024825,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.6666666666666666,-0.024755369237089,345641491.6666667,False,False,none,False,0.0,False,4,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive;top100_priority_check,False,True,True,True,True,high,Top100 and normalization core. Prioritize Phase3 moat review.,False
68,9104,9104.T,"Mitsui O.S.K.Lines,Ltd.",Marine Transportation,0.947350533257788,1.4728756301975552,0.2305752586651844,0.0568779194103095,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.5,0.0129072208515858,31165115151.666668,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,True,top100_priority_check,False,True,True,True,True,high,Top100 and normalization core. Prioritize Phase3 moat review.,False
69,5410,5410.T,"Godo Steel,Ltd.",Iron and Steel,0.9467916360438228,3.543764964759882,0.298414838367115,0.1425879075696709,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.6666666666666666,-0.0296815830177609,409730553.3333333,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,True,top100_priority_check,False,True,True,True,True,high,Top100 and normalization core. Prioritize Phase3 moat review.,False
70,6770,6770.T,"ALPS ALPINE CO.,LTD.",Electric Appliances,0.9467098565853882,0.912588054476894,0.0954504093656446,0.2364863679012845,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,1.0,-0.0299149530609404,3605413966.6666665,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,True,top100_priority_check,False,True,True,True,True,high,Top100 and normalization core. Prioritize Phase3 moat review.,False
71,2267,2267.T,"YAKULT HONSHA CO.,LTD.",Foods,0.9466190902028716,0.7837608494669953,0.0681700063568236,0.3419115903077227,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.6666666666666666,-0.0352650177927348,4761358286.666667,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,True,top100_priority_check,False,True,True,True,True,high,Top100 and normalization core. Prioritize Phase3 moat review.,False
72,6430,6430.T,"DAIKOKU DENKI CO.,LTD.",Machinery,0.9463890451018464,1.4680010753754904,0.2504875349508444,0.4661222776211255,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.6666666666666666,0.0010428298740779,161995896.66666666,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,True,top100_priority_check,True,True,True,True,True,high,Top100 and normalization core. Prioritize Phase3 moat review.,False
73,6676,6676.T,BUFFALO INC.,Electric Appliances,0.9463845670489271,1.2518549409299973,0.1669436413443516,0.4161266794219934,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,1.0,-0.0759991283504031,192503180.0,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,True,top100_priority_check,False,True,True,True,True,high,Top100 and normalization core. Prioritize Phase3 moat review.,False
74,3391,3391.T,TSURUHA HOLDINGS INC.,Retail Trade,0.9463836281390964,1.0160114382977483,0.0514479246487493,0.2694139070778122,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.6666666666666666,-0.0351590947693832,5370741455.0,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,True,top100_priority_check,False,True,True,True,True,high,Top100 and normalization core. Prioritize Phase3 moat review.,False
75,7803,7803.T,Bushiroad Inc.,Other Products,0.9461874584572638,1.4416281315483317,0.2051146799188709,0.4013605395783348,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,1.0,-0.0443112124392795,159848943.33333334,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,True,top100_priority_check,True,True,True,True,True,high,Top100 and normalization core. Prioritize Phase3 moat review.,False
76,4569,4569.T,"KYORIN Pharmaceutical Co.,Ltd.",Pharmaceutical,0.9461427083403156,2.023624905492668,0.1329629653778107,0.3074869072090405,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.3333333333333333,0.0316512118331147,238764530.0,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,True,top100_priority_check,False,True,True,True,True,high,Top100 and normalization core. Prioritize Phase3 moat review.,False
77,5463,5463.T,Maruichi Steel Tube Ltd.,Iron and Steel,0.945520995557634,2.6031418316717323,0.2047845045798145,0.1029147107608884,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.6666666666666666,0.0003625039904673,926629076.6666666,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,True,top100_priority_check,False,True,True,True,True,high,Top100 and normalization core. Prioritize Phase3 moat review.,False
78,6104,6104.T,"SHIBAURA MACHINE CO.,LTD.",Machinery,0.945357200117282,1.231885103194753,0.1324393975040266,0.2682621350954626,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.6666666666666666,0.0188436301153542,627628233.3333334,False,False,none,False,0.0,False,4,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive;top100_priority_check,False,True,True,True,True,high,Top100 and normalization core. Prioritize Phase3 moat review.,False
