rank,code,ticker,company_name,sector,final_exploratory_weighted_score,bm_score,ep_score,gp_score,piotroski_score,sloan_quality_score,distress_safety_score,liquidity_score,anomaly_penalty,microcap_penalty,one_time_profit_penalty,missingness_penalty,bm_raw,ep_raw,gross_profitability,piotroski_available_ratio,sloan_accruals,avg_daily_value_60d,distress_exclusion_flag,anomaly_flags,gp_missing_review_flag,phase1_top5_flag,phase2_selected_topn_flag,phase3_priority_flag,phase3_handoff_note,market,distress_review_flag,microcap_flag,one_time_profit_suspected,market_equity_final,liquidity_flag,robust_zscore_score,robust_zscore_rank
36,1662,1662.T,"Japan Petroleum Exploration Co.,Ltd.",Mining,0.9595032580197608,0.30610484222147166,0.6454594951419677,0.18971587625106331,1.0,0.6120062647725566,1.0,1.0,0.0,0.0,0.0,0.0,1.2417513764926127,0.1846125181732306,0.1454772461186799,1.0,-0.0713848372396512,7950185018.333333,False,,False,False,True,priority_top100,Priority qualitative moat/theme validation.,Prime Market (Domestic),False,False,False,448766967808.0,pass,0.8816838305755516,59
317,9887,9887.T,"MATSUYA FOODS HOLDINGS CO.,LTD.",Retail Trade,0.9119348845827268,0.12060762958172537,0.08368733971781195,0.8746153317524815,0.6666666666666665,0.5937086800751293,1.0,0.901349942789673,0.0,0.0,0.0,0.0,0.5091126560056762,0.0243978677804936,0.9465455985545548,0.6666666666666666,-0.0628505941423954,510602966.6666667,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,89597829600.0,pass,0.880311305648012,60
132,2678,2678.T,ASKUL Corporation,Retail Trade,0.933443057366962,0.17394963574032796,0.2913273439165501,0.5065157006112239,0.8333333333333334,0.4905484194538513,1.0,1.0,0.0,0.0,0.0,0.0,0.7197919356784274,0.0836157737572141,0.5160109227243592,0.8333333333333334,-0.0147352413963011,586196151.6666666,False,,False,False,True,candidate_top300,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,112885399200.0,pass,0.8800282371822084,61
42,6457,6457.T,GLORY LTD.,Machinery,0.9562915584328152,0.2518667721721302,0.37017187864653806,0.36768196073951503,0.8333333333333334,0.5598233897838696,1.0,1.0,0.0,0.0,0.0,0.0,1.0275330080484286,0.1061018465274201,0.353628963783949,0.8333333333333334,-0.0470460325268204,805967148.3333334,False,,False,False,True,priority_top100,Priority qualitative moat/theme validation.,Prime Market (Domestic),False,False,False,229741524750.0,pass,0.8799345190439383,62
556,7806,7806.T,"MTG Co.,Ltd.",Other Products,0.8953124486537237,0.03604059533206563,0.09842508417004989,0.7702960413741239,0.6666666666666665,0.4418912477971483,1.0,1.0,0.0,0.0,0.0,0.0,0.1751071855926391,0.0286009998727384,0.8245322411202277,0.6666666666666666,0.0079591271889469,1071027450.0,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Growth Market(Domestic),False,False,False,292472292480.0,pass,0.8798007219855137,63
219,7550,7550.T,"ZENSHO HOLDINGS CO.,LTD.",Retail Trade,0.9215786408055936,0.04087378442890104,0.10947996759190363,0.7195858794133001,1.0,0.5678593596609364,1.0,1.0,0.0,0.0,0.0,0.0,0.1941963213558477,0.0317537981477392,0.7652208990430557,1.0,-0.0507941184948419,5247133653.333333,False,,False,False,True,candidate_top300,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,1237773189120.0,pass,0.8797437767134488,64
286,4194,4194.T,"Visional,Inc.",Information & Communication,0.9152532104919976,0.0433975949673857,0.16782435320326464,0.7186278842848869,0.6666666666666665,0.5470044243092138,1.0,1.0,0.0,0.0,0.0,0.0,0.2041643488930477,0.0483933294111666,0.7641004140244222,0.6666666666666666,-0.0410670921680186,2253251585.0,False,,False,False,True,candidate_top300,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,331884584000.0,pass,0.8797145865341267,65
78,6104,6104.T,"SHIBAURA MACHINE CO.,LTD.",Machinery,0.945357200117282,0.3036067948964838,0.4625211285088501,0.29469481262807157,0.6666666666666665,0.4185546598987589,1.0,1.0,0.0,0.0,0.0,0.0,1.231885103194753,0.1324393975040266,0.2682621350954626,0.6666666666666666,0.0188436301153542,627628233.3333334,False,,False,False,True,priority_top100,Priority qualitative moat/theme validation.,Prime Market (Domestic),False,False,False,95115201650.0,pass,0.8795865331190171,66
62,7552,7552.T,HAPPINET CORPORATION,Wholesale Trade,0.9484991509331058,0.21575487361198034,0.404661189611927,0.38161386429085165,0.8333333333333334,0.6566276507889247,1.0,1.0,0.0,0.0,0.0,0.0,0.884905661906876,0.1159380280562716,0.3699239205612094,0.8333333333333334,-0.0921968603507517,648253933.3333334,False,,False,False,True,priority_top100,Priority qualitative moat/theme validation.,Prime Market (Domestic),False,False,False,62912921000.0,pass,0.8794399987487234,67
120,3048,3048.T,BIC CAMERA INC.,Retail Trade,0.9359374428311832,0.17044448640270513,0.23655716346764083,0.5105427543258965,1.0,0.48051137709624514,1.0,1.0,0.0,0.0,0.0,0.0,0.7059480180837249,0.0679955881929372,0.5207210232485623,1.0,-0.0100538279270519,891480108.3333334,False,,False,False,True,candidate_top300,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,299975344608.0,pass,0.8786798818128925,68
65,8194,8194.T,LIFE CORPORATION,Retail Trade,0.9479996502868931,0.17928502236412508,0.312506538464152,0.7940621582815419,0.6666666666666665,0.8110473274302139,1.0,0.8434398017206154,0.0,0.0,0.0,0.0,0.740864547895805,0.0896559756740959,0.852329436696746,0.6666666666666666,-0.1642203039499328,477797628.3333333,False,,False,False,True,priority_top100,Priority qualitative moat/theme validation.,Prime Market (Domestic),False,False,False,209935811400.0,pass,0.8783342411855736,69
291,2782,2782.T,"Seria Co.,Ltd.",Retail Trade,0.9148264068003048,0.08966752844563172,0.13905316705148432,0.6571148211503459,0.6666666666666665,0.5338007071251406,1.0,1.0,0.0,0.0,0.0,0.0,0.3869118111223228,0.0401879289010408,0.6921538418047153,0.6666666666666666,-0.0349086983636091,1259672700.0,False,,False,False,True,candidate_top300,Use as candidate universe sensitivity reference.,Standard Market(Domestic),False,False,False,279138545000.0,pass,0.8778462642954137,70
24,9682,9682.T,DTS CORPORATION,Information & Communication,0.9651273563958188,0.3601576362658113,0.9154974464628746,0.36707389420701786,0.6666666666666665,0.42034839679542013,1.0,0.8497459901093044,0.0,0.0,0.0,0.0,1.4552379798967203,0.2616260111808794,0.3529177603343824,0.6666666666666666,0.0180070067586782,481370001.6666667,False,,False,False,True,priority_top100,Priority qualitative moat/theme validation.,Prime Market (Domestic),False,False,False,40779584384.0,pass,0.8776337098152588,71
50,4118,4118.T,KANEKA CORPORATION,Chemicals,0.9529226958361652,0.3484963375360822,0.26711045518892984,0.27500026027706476,0.8333333333333334,0.49355759485196105,1.0,1.0,0.0,0.0,0.0,0.0,1.4091805817343177,0.0767092364295211,0.2452271005702374,0.8333333333333334,-0.0161387618496515,1211886806.6666667,False,,False,False,True,priority_top100,Priority qualitative moat/theme validation.,Prime Market (Domestic),False,False,False,349436407500.0,pass,0.8775736582832167,72
61,7649,7649.T,"SUGI HOLDINGS Co.,LTD.",Retail Trade,0.9492256074209257,0.1389739281042552,0.31396889408804085,0.5122479752247253,0.6666666666666665,0.6204785943905715,1.0,1.0,0.0,0.0,0.0,0.0,0.5816520826533422,0.090073032291746,0.5227154743829466,0.6666666666666666,-0.0753364473431632,2393207116.6666665,False,,False,False,True,priority_top100,Priority qualitative moat/theme validation.,Prime Market (Domestic),False,False,False,499394756183.0,pass,0.8775167962439249,73
54,4202,4202.T,Daicel Corporation,Chemicals,0.9510326750863116,0.2680297581419886,0.5976859903394252,0.2384117879246665,0.8333333333333334,0.548835980827084,1.0,1.0,0.0,0.0,0.0,0.0,1.091370244153981,0.1709877500246632,0.2024326917996488,0.8333333333333334,-0.0419213551119177,1938201755.0,False,,False,False,True,priority_top100,Priority qualitative moat/theme validation.,Prime Market (Domestic),False,False,False,343638652427.0,pass,0.8774465834900993,74
40,2212,2212.T,"YAMAZAKI BAKING CO.,LTD.",Foods,0.9576135902476718,0.204404427508825,0.2487338808383225,0.45275929650293834,0.8333333333333334,0.5421800641050877,1.0,1.0,0.0,0.0,0.0,0.0,0.8400760054843739,0.0714683279819037,0.4531366515798815,0.8333333333333334,-0.0388169447605016,2279715938.3333335,False,,False,False,True,priority_top100,Priority qualitative moat/theme validation.,Prime Market (Domestic),False,False,False,608073551280.0,pass,0.877214431827068,75
145,3148,3148.T,"CREATE SD HOLDINGS CO.,LTD.",Retail Trade,0.9318744363634496,0.16541646891774564,0.2625252903031859,0.49622219710786536,0.8333333333333334,0.5341078152653872,1.0,1.0,0.0,0.0,0.0,0.0,0.6860893892431892,0.0754015699991551,0.5039714914969078,0.8333333333333334,-0.0350519377894323,644299083.3333334,False,,False,False,True,candidate_top300,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,208019541240.0,pass,0.8770830826420644,76
2640,2181,2181.T,"PERSOL HOLDINGS CO.,LTD.",Services,0.607344236574452,0.051658102292813264,0.2564704883478065,0.9724370378307291,0.16666666666666666,0.5,1.0,1.0,0.0,0.0,0.0,0.1666666666666666,0.2367900009519158,0.073674770318694,1.060959287003466,0.1666666666666666,,2518003718.737335,False,,False,False,False,reference,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,551450650260.0,pass,0.8758759653400671,77
43,3405,3405.T,"KURARAY CO.,LTD.",Chemicals,0.9561473100492096,0.37849526916495574,0.26978516369151684,0.22702179776293419,0.5,0.5585966392014347,1.0,1.0,0.0,0.0,0.0,0.0,1.5276641889637002,0.0774720501138713,0.1891107938483066,0.5,-0.0464738593212676,2948053131.6666665,False,,False,False,True,priority_top100,Priority qualitative moat/theme validation.,Prime Market (Domestic),False,False,False,494333116830.0,pass,0.8750356712913916,78
86,3861,3861.T,Oji Holdings Corporation,Pulp and Paper,0.9440694631127288,0.42468274481029583,0.2518999264002849,0.17285716736342577,0.6666666666666665,0.49601257821899464,1.0,1.0,0.0,0.0,0.0,0.0,1.7100859762120166,0.0723712685743478,0.1257590553034619,0.6666666666666666,-0.0172837995800646,3960281667.903646,False,,False,False,True,priority_top100,Priority qualitative moat/theme validation.,Prime Market (Domestic),False,False,False,662417571840.0,pass,0.8749387364756378,79
58,6417,6417.T,"SANKYO CO.,LTD.",Machinery,0.9497140415944114,0.20026477763156714,0.5856706597396696,0.350562314052918,0.33333333333333326,0.451441127587341,1.0,1.0,0.0,0.0,0.0,0.0,0.8237260682202047,0.1675610369474735,0.333605576328521,0.3333333333333333,0.0035049329864446,2076866637.5,False,,False,False,True,priority_top100,Priority qualitative moat/theme validation.,Prime Market (Domestic),False,False,False,352934077500.0,pass,0.8746903420630442,80
533,2492,2492.T,Infomart Corporation,Services,0.8971390208778625,0.02807777883377948,0.09479790522017713,0.6908016236561325,0.6666666666666665,0.7397152543382788,1.0,1.0,0.0,0.0,0.0,0.0,0.1436572915065938,0.0275665463104628,0.7315544153712208,0.6666666666666666,-0.1309500520306515,878068175.0,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,89328636684.0,pass,0.8742425529273296,81
55,5233,5233.T,TAIHEIYO CEMENT CORPORATION,Glass and Ceramics Products,0.9505336024977123,0.3365874629212076,0.4135915132095839,0.1946318575080098,0.8333333333333334,0.5499948578502412,1.0,1.0,0.0,0.0,0.0,0.0,1.362145359284772,0.1184849123389437,0.1512270492094485,0.8333333333333334,-0.0424618711635711,2753052776.6666665,False,,False,False,True,priority_top100,Priority qualitative moat/theme validation.,Prime Market (Domestic),False,False,False,496366995924.0,pass,0.8741405068067403,82
118,2593,2593.T,"ITO EN,LTD.",Foods,0.9362700972866156,0.16727991505913317,0.19850787119006294,0.5110354435556902,0.6666666666666665,0.48066946199733307,1.0,1.0,0.0,0.0,0.0,0.0,0.6934492453687575,0.057144117536937,0.5212972797288434,0.6666666666666666,-0.0101275608813297,1507178258.3333333,False,,False,False,True,candidate_top300,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,253761902800.0,pass,0.8741110194625752,83
381,4443,4443.T,"Sansan,Inc.",Information & Communication,0.906563249895519,0.01045775136066701,0.007883614073179909,0.731909580018517,0.5,0.9114808088426669,1.0,1.0,0.0,0.0,0.0,0.0,0.0740653326887729,0.0027790187767513,0.7796348782927642,0.5,-0.2110638496774796,2592403153.3333335,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,223100327780.0,pass,0.8740281674772662,84
57,1961,1961.T,"SANKI ENGINEERING CO.,LTD.",Construction,0.9498103758146608,0.22701042456594195,0.5251099645192123,0.2675241676301221,1.0,0.5921935581211629,1.0,1.0,0.0,0.0,0.0,0.0,0.9293605209957886,0.1502894251051941,0.2364829540079367,1.0,-0.0621439205955334,1726008034.3977864,False,,False,False,True,priority_top100,Priority qualitative moat/theme validation.,Prime Market (Domestic),False,False,False,114465804816.0,pass,0.8736843323772095,85
247,7867,7867.T,"TOMY COMPANY,LTD.",Other Products,0.9184110282459133,0.08567808379688374,0.1981244848064745,0.5880573683532355,1.0,0.4673375590726711,1.0,1.0,0.0,0.0,0.0,0.0,0.3711551235618009,0.0570347776296118,0.6113832418411052,1.0,-0.0039093794989488,1572488375.0,False,,False,False,True,candidate_top300,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,286667199900.0,pass,0.8735448801690909,86
202,7453,7453.T,"RYOHIN KEIKAKU CO.,LTD.",Retail Trade,0.9232580468195312,0.035291789905411736,0.08955218520418266,0.6775738455294208,1.0,0.5488634352223212,1.0,1.0,0.0,0.0,0.0,0.0,0.1721497080010871,0.0260704928120722,0.7160830139191717,1.0,-0.0419341602163573,15092460411.666666,False,,False,False,True,candidate_top300,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,1951324831744.0,pass,0.8730404320387775,87
116,2001,2001.T,NIPPN CORPORATION,Foods,0.9364096204670964,0.2911300739941782,0.42001582513239183,0.2786173494839756,0.5,0.42453330159382485,1.0,1.0,0.0,0.0,0.0,0.0,1.182607118325566,0.1203170944412222,0.2494577006507592,0.5,0.0160551100750968,587806231.6666666,False,,False,False,True,candidate_top300,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,208424248578.0,pass,0.8729824350465422,88
25,5105,5105.T,Toyo Tire Corporation,Rubber Products,0.9648001739384976,0.22528077949458902,0.3918456187502435,0.3318636195514014,0.8333333333333334,0.5445065594264099,1.0,1.0,0.0,0.0,0.0,0.0,0.9225291248042264,0.1122830903998516,0.3117353116105187,0.8333333333333334,-0.0399020539137104,3965561160.0,False,,False,False,True,priority_top100,Priority qualitative moat/theme validation.,Prime Market (Domestic),False,False,False,566550134784.0,pass,0.8728436833569497,89
569,2175,2175.T,"SMS CO.,LTD.",Services,0.8943905081242947,0.06501495756707734,0.131847265305755,0.6669061802722849,0.5,0.437517734626911,1.0,1.0,0.0,0.0,0.0,0.0,0.2895441594570945,0.0381328412328299,0.7036059576691925,0.5,0.0099989933899271,746426730.0,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,171794175000.0,pass,0.8723758583412295,90
248,7936,7936.T,ASICS Corporation,Other Products,0.918396239492972,0.012245769764101678,0.10098308538964426,0.7129144128284401,0.8333333333333334,0.5011226681836016,1.0,1.0,0.0,0.0,0.0,0.0,0.0811272798558366,0.0293305292150962,0.7574178548114726,0.8333333333333334,-0.0196672152454631,16440098733.333334,False,,False,False,True,candidate_top300,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,3369458466816.0,pass,0.8722630360157572,91
80,8242,8242.T,H2O RETAILING CORPORATION,Retail Trade,0.9447581452449136,0.25351430569106587,0.4109301470698408,0.3016631937734285,0.6666666666666665,0.4801042064902747,1.0,1.0,0.0,0.0,0.0,0.0,1.0340400969264516,0.1177259038307273,0.2764124549101711,0.6666666666666666,-0.0098639180022793,945686011.6666666,False,,False,False,True,priority_top100,Priority qualitative moat/theme validation.,Prime Market (Domestic),False,False,False,303102366080.0,pass,0.8719958981995571,92
111,8282,8282.T,K'S HOLDINGS CORPORATION,Retail Trade,0.937876741616391,0.18589998414295852,0.10009076915656226,0.47863093978360133,0.8333333333333334,0.5916842008704952,1.0,1.0,0.0,0.0,0.0,0.0,0.7669909627607371,0.0290760450226302,0.4833965013887509,0.8333333333333334,-0.0619063494257626,1411873930.0,False,,False,False,True,candidate_top300,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,327589257500.0,pass,0.8717740353845375,93
217,6395,6395.T,TADANO LTD.,Machinery,0.9217272058437174,0.3215219123057656,0.5069336270684665,0.20448833033847477,0.5,0.35799625471382773,1.0,1.0,0.0,0.0,0.0,0.0,1.3026425475214238,0.1451056232346779,0.1627553230133005,0.5,0.0470888963609579,622003466.6666666,False,,False,False,True,candidate_top300,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,158098628355.0,pass,0.8716817074278781,94
133,2659,2659.T,"SAN-A CO.,LTD.",Retail Trade,0.9332907998165249,0.20391986221873507,0.21074541443154526,0.4184914652095912,0.5,0.6654581633440639,1.0,1.0,0.0,0.0,0.0,0.0,0.8381621692111931,0.0606342045645145,0.4130564983030545,0.5,-0.0963155318620536,695597795.0,False,,False,False,True,candidate_top300,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,192036822840.0,pass,0.8710466348188495,95
83,4633,4633.T,SAKATA INX CORPORATION,Chemicals,0.9442287796824316,0.2716674853764303,0.4013613847821768,0.309239180367004,1.0,0.49583221626515595,1.0,0.973394546341944,0.0,0.0,0.0,0.0,1.105737790644816,0.1149969399798013,0.285273438883576,1.0,-0.0171996763045062,551415293.3333334,False,,False,False,True,priority_top100,Priority qualitative moat/theme validation.,Prime Market (Domestic),False,False,False,114420435903.0,pass,0.8710225494596194,96
