code,ticker,company_name,company_name_ja,market,sector_33,sector_17,scale_category,is_financial,revenue,operating_income,ordinary_income,net_income,total_assets,equity,operating_cf,investing_cf,financing_cf,rd_expense,capex,employees,revenue_growth,operating_income_growth,operating_margin,roe,equity_ratio,ocf_margin,rd_ratio,capex_ratio,market_cap,enterprise_value,trailing_pe,forward_pe,price_to_book,dividend_yield,beta,shares_outstanding,ebitda
7634,7634.T,"HOSHIIRYO-SANKI CO.,LTD.",株式会社星医療酸器,Standard Market(Domestic),Wholesale Trade,COMMERCIAL & WHOLESALE TRADE,,False,15187863000.0,1982289000.0,2052980000.0,2225774000.0,24590021000.0,18715939000.0,2189777000.0,,-739640000.0,,,500.0,0.0465624353670131,0.05593045706602218,0.13051796687921138,0.11892398238741855,0.7611192767993162,0.14417940167092633,,,,,,,,,,,
7636,7636.T,"HANDSMAN CO.,LTD",株式会社ハンズマン,Standard Market(Domestic),Retail Trade,RETAIL TRADE,,False,34896000000.0,1236000000.0,1526000000.0,1027000000.0,25665000000.0,18102000000.0,1830000000.0,,-1745000000.0,,,184.0,0.06329723237384877,-0.10615116482583542,0.035419532324621736,0.05673406253452657,0.7053185271770894,0.05244154057771665,,,,,,,,,,,
7637,7637.T,"Hakudo Co.,Ltd.",白銅株式会社,Prime Market (Domestic),Wholesale Trade,COMMERCIAL & WHOLESALE TRADE,TOPIX Small 2,False,67693362000.0,3109342000.0,3237175000.0,2249715000.0,48835756000.0,23755191000.0,1782149000.0,,-1127791000.0,,,398.0,0.04092586090149264,-0.09273396135825218,0.04593274596111802,0.09470414277031071,0.4864302909532106,0.026326791096592306,,,,,,,,,,,
7638,7638.T,"NEW ART HOLDINGS Co.,Ltd.",株式会社ＮＥＷ　ＡＲＴ　ＨＯＬＤＩＮＧＳ,Standard Market(Domestic),Retail Trade,RETAIL TRADE,,False,27693325000.0,4794853000.0,3580064000.0,1984825000.0,27328584000.0,10672369000.0,1759504000.0,,-1581619000.0,,,911.0,0.13489007543205966,0.09747053451404608,0.1731411089134295,0.18597792111573352,0.3905203796874364,0.06353531040422196,,,,,,,,,,,
7640,7640.T,"TOP CULTURE Co.,Ltd.",株式会社トップカルチャー,Standard Market(Domestic),Retail Trade,RETAIL TRADE,,False,17634489000.0,-586736000.0,-590904000.0,-805200000.0,15113028000.0,3990197000.0,898869000.0,,-773753000.0,,,192.0,-0.03901923621268777,,-0.03327207269799539,-0.2017945479884828,0.2640236622336702,0.05097221700044725,,,,,,,,,,,
7643,7643.T,"DAIICHI CO.,LTD.",株式会社ダイイチ,Standard Market(Domestic),Retail Trade,RETAIL TRADE,,False,58570779000.0,1308589000.0,1287850000.0,979425000.0,27338126000.0,17214101000.0,1703100000.0,,-1020800000.0,,,437.0,0.10408782291001839,-0.14474310572409943,0.022342011192987548,0.05689666860906648,0.6296737750056459,0.029077639551285464,,,,,,,,,,,
7646,7646.T,"PLANT Co.,Ltd.",株式会社ＰＬＡＮＴ,Standard Market(Domestic),Retail Trade,RETAIL TRADE,,False,97764000000.0,2006000000.0,2131000000.0,1345000000.0,37009000000.0,15321000000.0,2272000000.0,,-1027000000.0,,,651.0,0.0011065350406862517,0.13071718443609726,0.020518800376416676,0.08778800339403434,0.4139803831500446,0.02323963831267133,,,,,,,,,,,
7649,7649.T,"SUGI HOLDINGS Co.,LTD.",スギホールディングス株式会社,Prime Market (Domestic),Retail Trade,RETAIL TRADE,TOPIX Mid400,False,1010336000000.0,48568000000.0,50062000000.0,44982000000.0,614493000000.0,290474000000.0,86779000000.0,,41213000000.0,,,13417.0,0.16494996159498077,0.15160642916860878,0.04807113673075096,0.15485723334962853,0.47270514066067476,0.0858912282646565,,,,,,,,,,,
7670,7670.T,O-WELL CORPORATION,オーウエル株式会社,Standard Market(Domestic),Wholesale Trade,COMMERCIAL & WHOLESALE TRADE,,False,70421000000.0,3056000000.0,1592000000.0,1788000000.0,45820000000.0,21539000000.0,624000000.0,,-1572000000.0,,,619.0,0.04105723779787307,0.12028157211540136,0.04339614603598359,0.08301221040902548,0.4700785683107813,0.008860993169651098,,,,,,,,,,,
7673,7673.T,"DAIKO TSUSAN CO.,LTD.",ダイコー通産株式会社,Standard Market(Domestic),Wholesale Trade,COMMERCIAL & WHOLESALE TRADE,,False,21728642000.0,1171404000.0,1194997000.0,816342000.0,17587107000.0,8411982000.0,1404981000.0,,-317724000.0,,,142.0,0.1256582372015349,0.1323124281701029,0.05391059413653186,0.09704514346321712,0.4783039075158865,0.06466032253649354,,,,,,,,,,,
7674,7674.T,"NATTY SWANKY holdings Co.,Ltd.",株式会社ＮＡＴＴＹ　ＳＷＡＮＫＹホールディングス,Growth Market(Domestic),Retail Trade,RETAIL TRADE,,False,7683476000.0,-503148000.0,-739507000.0,-1002113000.0,3163935000.0,1318125000.0,2508000.0,,-338154000.0,,,314.0,0.04314265234548231,,-0.0654844239768563,-0.7602564248458985,0.4166093804076253,0.00032641476331806075,,,,,,,,,,,
7677,7677.T,"Yashima & Co.,Ltd.",株式会社ヤシマキザイ,Standard Market(Domestic),Wholesale Trade,COMMERCIAL & WHOLESALE TRADE,,False,29046781000.0,-212109000.0,-677247000.0,-691889000.0,25394367000.0,9364065000.0,430449000.0,,-77866000.0,,,266.0,0.06678288870545912,2.618145371496661,-0.007302323792781031,-0.0738876759185247,0.36874575373349533,0.014819163610590791,,,,,,,,,,,
7678,7678.T,"ASAKUMA CO.,LTD.",株式会社あさくま,Standard Market(Domestic),Retail Trade,RETAIL TRADE,,False,10045883000.0,519096000.0,526703000.0,325147000.0,4952087000.0,3395654000.0,877756000.0,,-80734000.0,,,156.0,0.2831778497582207,0.7240929810107302,0.0516725110176975,0.09575386656002055,0.6857016041923335,0.08737469867009201,,,,,,,,,,,
7679,7679.T,"YAKUODO HOLDINGS Co.,Ltd.",株式会社薬王堂ホールディングス,Prime Market (Domestic),Retail Trade,RETAIL TRADE,TOPIX Small 2,False,163808000000.0,5285000000.0,5471000000.0,4028000000.0,103173000000.0,40227000000.0,3285000000.0,,12397000000.0,,,1094.0,0.07313696692566296,0.00726864959803275,0.03226338151982809,0.10013175230566534,0.38989851996161784,0.020053965618284823,,,,,,,,,,,
7680,7680.T,"KEIJIDOUSHAKAN.Co.,Ltd.",,PRO Market,Retail Trade,RETAIL TRADE,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7681,7681.T,"LEOCLAN Co.,Ltd.",株式会社レオクラン,Standard Market(Domestic),Wholesale Trade,COMMERCIAL & WHOLESALE TRADE,,False,21492052000.0,386092000.0,308842000.0,219466000.0,11016458000.0,5819360000.0,-86650000.0,,-100727000.0,,,155.0,-0.10167007307416953,-0.0635770582131554,0.01796440842410022,0.03771308185092519,0.5282423806272397,-0.004031722982989246,,,,,,,,,,,
7682,7682.T,"HAMAYUU CO.,LTD.",株式会社浜木綿,Standard Market(Domestic),Retail Trade,RETAIL TRADE,,False,6092106000.0,189447000.0,192451000.0,81167000.0,4723422000.0,1606726000.0,349470000.0,,214064000.0,,,241.0,0.07499581957220447,0.2503562462225035,0.03109712798825234,0.05051701410196885,0.3401614338079469,0.057364399109273545,,,,,,,,,,,
7683,7683.T,"WA,Inc.",株式会社ダブルエー,Prime Market (Domestic),Retail Trade,RETAIL TRADE,TOPIX Small 2,False,23327358000.0,3093678000.0,1187392000.0,688073000.0,13457251000.0,11063972000.0,968552000.0,,-680209000.0,,,566.0,0.04747705475559938,0.32479099279060364,0.13262016212894748,0.06219041407552369,0.8221569174863425,0.041520004108480696,,,,,,,,,,,
7685,7685.T,"BuySell Technologies Co.,Ltd.",株式会社ＢｕｙＳｅｌｌ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,Growth Market(Domestic),Wholesale Trade,COMMERCIAL & WHOLESALE TRADE,,False,100614584000.0,9044311000.0,8487395000.0,5270087000.0,54721109000.0,21429526000.0,7518191000.0,,394657000.0,,,2466.0,0.5372823447787494,0.7984515221412587,0.08989065640822011,0.24592643813026943,0.39161351792047927,0.07472267638655644,,,,,,,,,,,
7686,7686.T,"HitoMile Co.,Ltd.",株式会社カクヤスグループ,Standard Market(Domestic),Retail Trade,RETAIL TRADE,,False,134514000000.0,3319000000.0,1815000000.0,536000000.0,36059000000.0,5807000000.0,2585000000.0,,74000000.0,,,1992.0,0.08170880819204318,1.0330396728378184,0.02467401162704254,0.09230239366282074,0.16104162622368895,0.019217330538085255,,,,,,,,,,,
7687,7687.T,"MICREED Co.,Ltd.",株式会社ミクリード,Growth Market(Domestic),Wholesale Trade,COMMERCIAL & WHOLESALE TRADE,,False,6776000000.0,372000000.0,373000000.0,258000000.0,2325000000.0,1393000000.0,262000000.0,,-47000000.0,,,28.0,0.20481752201480652,0.3847475485430103,0.05489964580873672,0.18521177315147164,0.5991397849462365,0.03866587957497048,,,,,,,,,,,
7689,7689.T,Copa Corporation Inc.,株式会社コパ・コーポレーション,Growth Market(Domestic),Wholesale Trade,COMMERCIAL & WHOLESALE TRADE,,False,1779529000.0,-271138000.0,-271340000.0,-272126000.0,1152061000.0,767532000.0,-290200000.0,,192455000.0,,,37.0,-0.10173756594900785,,-0.1523650359168072,-0.3545467811114064,0.6662251391202375,-0.16307685910148134,,,,,,,,,,,
7690,7690.T,CURRENT MOTOR Corporation,,PRO Market,Wholesale Trade,COMMERCIAL & WHOLESALE TRADE,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7691,7691.T,C Channel Corporation,,PRO Market,Retail Trade,RETAIL TRADE,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7692,7692.T,EARTH INFINITY CO.LTD.,株式会社アースインフィニティ,Standard Market(Domestic),Electric Power and Gas,ELECTRIC POWER & GAS,,False,6725025000.0,1134801000.0,674613000.0,461045000.0,3061110000.0,1205706000.0,389836000.0,,-68734000.0,,,22.0,0.13265200036234925,0.1029954833084441,0.16874301582521997,0.3823859216094139,0.39387869106304574,0.05796796294437567,,,,,,,,,,,
7693,7693.T,"Hokkaido Shika Sangyo Co.,Ltd.",,PRO Market,Wholesale Trade,COMMERCIAL & WHOLESALE TRADE,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7694,7694.T,itsumo.inc.,株式会社いつも,Growth Market(Domestic),Retail Trade,RETAIL TRADE,,False,13940858000.0,331804000.0,308603000.0,100284000.0,8609538000.0,2472231000.0,65312000.0,,1220322000.0,,,239.0,0.06417861108821943,-0.19079670465322274,0.023800830623194068,0.04056417058114715,0.28715025126783805,0.004684934026298812,,,,,,,,,,,
7695,7695.T,"Koukandekirukun,Inc.",株式会社交換できるくん,Growth Market(Domestic),Retail Trade,RETAIL TRADE,,False,10428536000.0,193246000.0,174875000.0,90800000.0,3995309000.0,1690612000.0,51717000.0,,331811000.0,,,170.0,0.3137921631554881,-0.21804921407265865,0.018530501309100337,0.05370836123250042,0.42314924828092143,0.004959181231191032,,,,,,,,,,,
7698,7698.T,Iceco Inc.,株式会社アイスコ,Standard Market(Domestic),Wholesale Trade,COMMERCIAL & WHOLESALE TRADE,,False,55001943000.0,627979000.0,691624000.0,481663000.0,17357474000.0,3839399000.0,178629000.0,,-414723000.0,,,850.0,0.1043378520934859,0.8864358434125559,0.01141739665451455,0.12545270757220076,0.2211957223729674,0.0032476852681368002,,,,,,,,,,,
7701,7701.T,Shimadzu Corporation,株式会社　島津製作所,Prime Market (Domestic),Precision Instruments,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,TOPIX Mid400,False,541531000000.0,73503000000.0,72018000000.0,53776000000.0,672177000000.0,498066000000.0,52002000000.0,,-48409000000.0,,,14481.0,0.056815086436893036,0.020612626422191083,0.13573184175975153,0.10796962651536142,0.7409744754729781,0.09602774356408035,,,1139580207104.0,933925355520.0,18.824877,18.379234,2.0164063,2.28,0.727,288940225.0,94083997696.0
7702,7702.T,"JMS CO.,LTD.",株式会社ジェイ・エム・エス（称号　株式会社　ＪＭＳ）,Standard Market(Domestic),Precision Instruments,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,TOPIX Small 2,False,89912000000.0,983000000.0,1483000000.0,1270000000.0,97294000000.0,40927000000.0,1467000000.0,,-3186000000.0,,,5469.0,0.03420441321081391,0.35773480662983426,0.010932912180799004,0.03103085982358834,0.42065286656936707,0.016315953376634933,,,,,,,,,,,
7707,7707.T,"Precision System Science Co.,Ltd.",プレシジョン・システム・サイエンス株式会社,Growth Market(Domestic),Precision Instruments,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,,False,4692629000.0,-122948000.0,-139339000.0,-253097000.0,4937576000.0,5825117000.0,95828000.0,,-910824000.0,,,151.0,-0.05711177765513875,,-0.026200238714801448,-0.04344925604069412,1.179752372419179,0.020420962321973463,,,,,,,,,,,
7709,7709.T,KUBOTEK CORPORATION,クボテック株式会社,Standard Market(Domestic),Precision Instruments,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,,False,1930041000.0,-185557000.0,-126569000.0,-200891000.0,1785179000.0,1951750000.0,-195417000.0,,-248665000.0,,,71.0,0.13818808598529908,,-0.09614148093227035,-0.10292865377225567,1.0933077299251224,-0.10125018069564325,,,,,,,,,,,
7711,7711.T,"SUKEGAWA ELECTRIC CO.,LTD.",助川電気工業株式会社,Standard Market(Domestic),Precision Instruments,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,,False,5467931000.0,1537220000.0,1177513000.0,794456000.0,7546736000.0,4890261000.0,826877000.0,,-336323000.0,,,191.0,0.09298696841511389,0.2733876620838329,0.281133759734715,0.16245676866735742,0.6479968293577515,0.15122301287269352,,,,,,,,,,,
7713,7713.T,"SIGMA KOKI CO.,LTD.",シグマ光機株式会社,Standard Market(Domestic),Precision Instruments,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,,False,11678158000.0,1714992000.0,1269324000.0,994099000.0,20340102000.0,17769059000.0,379921000.0,,-601298000.0,,,544.0,0.009091373847004203,-0.09412668804200974,0.1468546666349265,0.05594550617452505,0.8735973398756801,0.03253261344811399,,,,,,,,,,,
7715,7715.T,"NAGANO KEIKI CO.,LTD.",長野計器株式会社,Prime Market (Domestic),Precision Instruments,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,TOPIX Small 2,False,69572499000.0,7653272000.0,7575809000.0,6135321000.0,74406504000.0,44655889000.0,6097929000.0,,-3503926000.0,,,2388.0,0.07162613246072413,0.2725756466358269,0.11000427050924245,0.13739108407404005,0.6001610961321339,0.08764855492685407,,,,,,,,,,,
7716,7716.T,NAKANISHI INC.,株式会社ナカニシ,Standard Market(Domestic),Precision Instruments,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,,False,81565340000.0,19846891000.0,16933969000.0,10986418000.0,160155463000.0,114074441000.0,16649420000.0,,679155000.0,,,2204.0,0.1689432242594624,0.0013889999366691885,0.2433250569420786,0.0963091986573925,0.7122731804659077,0.20412371235134924,,,,,,,,,,,
7717,7717.T,"V Technology Co.,Ltd.",株式会社ブイ・テクノロジー,Prime Market (Domestic),Precision Instruments,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,TOPIX Small 2,False,46182000000.0,2155000000.0,1891000000.0,800000000.0,73201000000.0,33581000000.0,5344000000.0,,-471000000.0,,,968.0,0.03458481283385395,0.3214966222160247,0.04666320211337751,0.02382299514606474,0.45875056351689186,0.11571607985795332,,,,,,,,,,,
7719,7719.T,TOKYO KOKI CO.LTD.,株式会社東京衡機,Standard Market(Domestic),Precision Instruments,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,,False,4518701000.0,650878000.0,157377000.0,133490000.0,5413394000.0,1902474000.0,556799000.0,,349321000.0,,,185.0,0.1584727559952246,0.09593958627421073,0.14404095336248182,0.07016653052814388,0.35143830284660604,0.12322103188504838,,,,,,,,,,,
7721,7721.T,TOKYO KEIKI INC.,東京計器株式会社,Prime Market (Domestic),Precision Instruments,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,TOPIX Small 1,False,59290000000.0,4929000000.0,5001000000.0,3871000000.0,76497000000.0,41007000000.0,-455000000.0,,4178000000.0,,,1720.0,0.1363905650312469,0.8736818728598941,0.08313374936751561,0.09439851732631015,0.5360602376563787,-0.007674144037780401,,,,,,,,,,,
7722,7722.T,"KOKUSAI CO.,LTD.",国際計測器株式会社,Standard Market(Domestic),Precision Instruments,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,,False,14992077000.0,1211070000.0,1666235000.0,1000262000.0,21135439000.0,11601648000.0,1033205000.0,,-977824000.0,,,297.0,0.12318841078932774,,0.08078066834902195,0.08621723396538147,0.5489191873421697,0.06891673515284107,,,,,,,,,,,
7723,7723.T,"Aichi Tokei Denki Co.,Ltd.",愛知時計電機株式会社,Prime Market (Domestic),Precision Instruments,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,TOPIX Small 2,False,54286000000.0,3940000000.0,4783000000.0,3666000000.0,62720000000.0,46789000000.0,1856000000.0,,-1347000000.0,,,1704.0,0.04031571088271568,-0.005037815420244951,0.07257856537597171,0.07835174934279425,0.7459980867346939,0.03418929374055926,,,,,,,,,,,
7725,7725.T,INTER ACTION Corporation,株式会社インターアクション,Prime Market (Domestic),Precision Instruments,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,TOPIX Small 2,False,6668651000.0,2254392000.0,1386105000.0,979266000.0,13656465000.0,11765105000.0,3561737000.0,,-415784000.0,,,130.0,-0.013828834726753447,-0.006714304917969094,0.33805817698362084,0.08323478625987614,0.8615044229967271,0.5341015746663006,,,,,,,,,,,
7726,7726.T,KURODA PRECISION INDUSTRIES LTD.,黒田精工株式会社,Standard Market(Domestic),Machinery,MACHINERY,,False,17301110000.0,580971000.0,539858000.0,421023000.0,26159580000.0,11582289000.0,1226505000.0,,468153000.0,,,641.0,-0.12821451630945135,-0.4007193598245331,0.0335799841744258,0.03635058665864753,0.4427551589131018,0.07089169423233538,,,,,,,,,,,
7727,7727.T,OVAL Corporation,株式会社オーバル,Standard Market(Domestic),Precision Instruments,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,,False,15048652000.0,1422550000.0,1444163000.0,1037380000.0,24493702000.0,16320712000.0,1987707000.0,,-606642000.0,,,691.0,0.06319443091390387,0.1344994615000752,0.09453006156298917,0.06356217792459054,0.666322795957916,0.1320853854551225,,,,,,,,,,,
7729,7729.T,"TOKYO SEIMITSU CO.,LTD.",株式会社東京精密,Prime Market (Domestic),Precision Instruments,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,TOPIX Mid400,False,150534000000.0,29703000000.0,29939000000.0,25744000000.0,237952000000.0,176229000000.0,28824000000.0,,-13991000000.0,,,2767.0,0.012634673557745835,-0.0720418762934768,0.19731754952369565,0.1460826538197459,0.7406073493813878,0.19147833711985332,,,682683334656.0,668472311808.0,27.721924,27.580553,3.5609405,1.59,1.034,40587595.0,39366000640.0
7730,7730.T,"MANI,INC.",マニー株式会社,Prime Market (Domestic),Precision Instruments,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,TOPIX Small 1,False,29969000000.0,8193000000.0,8271000000.0,4814000000.0,57987000000.0,53561000000.0,7017000000.0,,-3895000000.0,,,4140.0,0.10624316464315142,0.06356058646530549,0.27338249524508657,0.08987882974552379,0.9236725472950834,0.23414194667823418,,,,,,,,,,,
7731,7731.T,NIKON CORPORATION,株式会社ニコン,Prime Market (Domestic),Precision Instruments,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,TOPIX Mid400,False,452779000000.0,-1922000000.0,2419000000.0,-4441000000.0,748716000000.0,354344000000.0,,,,,,20069.0,0.04874550087886598,-0.449860058707079,-0.0042448965168437585,-0.012533018761429572,0.4732689030286517,,,,613030297600.0,670927028224.0,,17.574842,1.0447273,1.08,0.163,329409077.0,28628000768.0
7733,7733.T,OLYMPUS CORPORATION,オリンパス株式会社,Prime Market (Domestic),Precision Instruments,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,TOPIX Large70,False,389797000000.0,12485000000.0,69516000000.0,61665000000.0,913012000000.0,458587000000.0,,,,,,29297.0,0.012790100853451225,-0.6097642323134653,0.032029492274183745,0.13446739658996004,0.5022792690567046,,,,1989141594112.0,2017556561920.0,29.498693,14.378383,2.4495614,1.68,0.192,1101102516.0,206791999488.0
7734,7734.T,"RIKEN KEIKI CO.,LTD.",理研計器株式会社,Prime Market (Domestic),Precision Instruments,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,TOPIX Small 1,False,49038948000.0,10642289000.0,10830981000.0,8007557000.0,92763450000.0,77504296000.0,6295257000.0,,-4168803000.0,,,1407.0,0.043857271109015494,-0.04015311227342533,0.217017073857294,0.10331758900177611,0.8355046734462765,0.12837259477915391,,,,,,,,,,,
7735,7735.T,"SCREEN Holdings Co.,Ltd.",株式会社ＳＣＲＥＥＮホールディングス,Prime Market (Domestic),Electric Appliances,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,TOPIX Mid400,False,648628000000.0,145392000000.0,138265000000.0,99472000000.0,671287000000.0,420694000000.0,71234000000.0,,-46466000000.0,,,6415.0,0.16475569041351568,0.332665399995147,0.2241531355414814,0.23644739406789733,0.6266976717856892,0.10982257935210937,,,2056330149888.0,1881491636224.0,22.327845,12.432834,4.226201,2.07,1.572,189087830.0,137098002432.0
7740,7740.T,"Tamron Co.,Ltd.",株式会社タムロン,Prime Market (Domestic),Precision Instruments,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,TOPIX Small 1,False,85071000000.0,20005000000.0,16699000000.0,11761000000.0,106046000000.0,85911000000.0,15096000000.0,,-11129000000.0,,,4977.0,0.09134635992776552,0.11070163205135297,0.23515651632166074,0.1368974869341528,0.8101295664145748,0.1774517755756956,,,,,,,,,,,
7741,7741.T,HOYA CORPORATION,ＨＯＹＡ株式会社,Prime Market (Domestic),Precision Instruments,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,TOPIX Core30,False,242671000000.0,56848000000.0,359356000000.0,334750000000.0,489543000000.0,429612000000.0,,,,,,37909.0,0.036050081257911426,0.05791649272864352,0.23425955305743168,0.7791914564770072,0.8775776591637506,,,,8844563447808.0,8567729422336.0,35.50423,38.7008,8.692476,1.09,0.637,334514496.0,372859011072.0
7743,7743.T,"SEED CO.,LTD.",株式会社シード,Standard Market(Domestic),Precision Instruments,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,,False,33231633000.0,3198932000.0,1565373000.0,1135375000.0,51760886000.0,18386144000.0,2978537000.0,,-1127753000.0,,,985.0,0.04221902106536235,0.39650357935454217,0.09626165527285403,0.06175166473187635,0.3552130850310406,0.0896295707165519,,,,,,,,,,,
7744,7744.T,"Noritsu Koki Co.,Ltd.",ノーリツ鋼機株式会社,Prime Market (Domestic),Precision Instruments,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,TOPIX Small 1,False,,-1250000000.0,-888000000.0,1939000000.0,210533000000.0,168390000000.0,,,,,,1344.0,,,,0.011514935566245027,0.7998271054894007,,,,,,,,,,,,
7745,7745.T,"A&D HOLON Holdings Company,Limited",株式会社Ａ＆Ｄホロンホールディングス,Prime Market (Domestic),Precision Instruments,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,TOPIX Small 1,False,67083000000.0,8813000000.0,8954000000.0,6494000000.0,69005000000.0,43119000000.0,6578000000.0,,-5440000000.0,,,2438.0,0.0660490902094184,0.08581612417498885,0.131374565836352,0.15060646118880308,0.6248677632055648,0.09805763010002534,,,,,,,,,,,
7746,7746.T,"OKAMOTO GLASS CO.,LTD.",岡本硝子株式会社,Standard Market(Domestic),Precision Instruments,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,,False,4686676000.0,626441000.0,198242000.0,207075000.0,8680147000.0,1803533000.0,370119000.0,,617910000.0,,,231.0,-0.020684102622852363,0.018247425267326367,0.13366424305840643,0.11481630776925068,0.20777678073885153,0.07897260233052167,,,,,,,,,,,
7747,7747.T,"ASAHI INTECC CO.,LTD.",朝日インテック株式会社,Prime Market (Domestic),Precision Instruments,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,TOPIX Mid400,False,134176000000.0,38069000000.0,36685000000.0,21662000000.0,193187000000.0,151354000000.0,40543000000.0,,-8107000000.0,,,9473.0,0.13278738209940344,0.30043407425544166,0.283724362031958,0.1431214239465095,0.7834585142892637,0.3021628309086573,,,,,,,,,,,
7749,7749.T,"MEDIKIT CO.,LTD.",メディキット株式会社,Standard Market(Domestic),Precision Instruments,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,,False,22553238000.0,4486793000.0,4658447000.0,3013544000.0,52470812000.0,45156021000.0,3561573000.0,,-1879313000.0,,,989.0,0.02165643292310837,0.04379445442716823,0.1989422982189963,0.06673626092963328,0.8605931427171357,0.15791847716057447,,,,,,,,,,,
7751,7751.T,CANON INC.,キヤノン株式会社,Prime Market (Domestic),Electric Appliances,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,TOPIX Large70,False,1837606000000.0,178187000000.0,324303000000.0,262055000000.0,2980493000000.0,-1858028000000.0,,,,,,165547.0,0.049608322589560494,0.1524573568972567,0.09696692326864409,-0.1410393169532429,-0.6233961965352712,,,,3737243090944.0,4481524170752.0,11.779756,11.93964,1.0950035,3.78,0.238,863503474.0,682818011136.0
7752,7752.T,"RICOH COMPANY,LTD.",株式会社リコー,Prime Market (Domestic),Electric Appliances,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,TOPIX Mid400,False,556967000000.0,-2933000000.0,28581000000.0,19938000000.0,1110690000000.0,396213000000.0,,,,,,78665.0,0.0505298715981406,,-0.005266021146674758,0.050321418025153136,0.35672689949490854,,,,,,,,,,,,
7760,7760.T,IMV CORPORATION,ＩＭＶ株式会社,Standard Market(Domestic),Precision Instruments,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,,False,17941000000.0,2315000000.0,2569000000.0,1935000000.0,23303000000.0,11884000000.0,3848000000.0,,-329000000.0,,,373.0,0.14321304064045792,0.3518521126883991,0.12903405607268267,0.1628239649949512,0.5099772561472772,0.2144807981717853,,,,,,,,,,,
7762,7762.T,"Citizen Watch Co.,Ltd.",シチズン時計株式会社,Prime Market (Domestic),Precision Instruments,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,TOPIX Small 1,False,320207000000.0,26797000000.0,23024000000.0,23876000000.0,415552000000.0,264147000000.0,35765000000.0,,-12542000000.0,,,12373.0,0.026821988026382693,-0.04140659822640469,0.08368649030158616,0.09038906366530758,0.6356532997073772,0.11169337334911479,,,,,,,,,,,
7769,7769.T,"RHYTHM CO.,LTD.",リズム株式会社,Prime Market (Domestic),Precision Instruments,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,,False,33371000000.0,2071000000.0,1160000000.0,1084000000.0,45093000000.0,31308000000.0,2441000000.0,,1323000000.0,,,2449.0,0.022187938738676527,0.05152877291951907,0.062059872344251,0.03462373834163792,0.6942984498702681,0.07314734350184292,,,,,,,,,,,
7771,7771.T,"Nihon Seimitsu Co.,Ltd.",日本精密株式会社,Standard Market(Domestic),Precision Instruments,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,,False,7158415000.0,275644000.0,-193269000.0,-198211000.0,5639689000.0,-3136556000.0,253044000.0,,-207550000.0,,,1714.0,0.018487480744769247,0.0430832227460729,0.03850628945094689,0.06319383425642648,-0.5561576179112004,0.03534916598157553,,,,,,,,,,,
7774,7774.T,"Japan Tissue Engineering Co.,Ltd.",株式会社ジャパン・ティッシュエンジニアリング,Growth Market(Domestic),Precision Instruments,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,,False,2455474000.0,-936344000.0,-234487000.0,-255304000.0,6512990000.0,5825035000.0,-148365000.0,,-3000.0,,,204.0,0.09915249093039002,,-0.38132922604759817,-0.043828749526826874,0.8943718629999432,-0.060422142527267644,,,,,,,,,,,
