effective_date,code,ticker,company_name,market,sector_33_code,sector_33,sector_17_code,sector_17,scale_category_code,scale_category,is_financial
20260430,9036,9036.T,"TOHBU NETWORK CO.,LTD.",Standard Market(Domestic),5050,Land Transportation,12,TRANSPORTATION & LOGISTICS,-,,False
20260430,9037,9037.T,"HAMAKYOREX CO.,LTD.",Prime Market (Domestic),5050,Land Transportation,12,TRANSPORTATION & LOGISTICS,6,TOPIX Small 1,False
20260430,9039,9039.T,"Sakai Moving Service Co.,Ltd.",Prime Market (Domestic),5050,Land Transportation,12,TRANSPORTATION & LOGISTICS,6,TOPIX Small 1,False
20260430,9041,9041.T,"Kintetsu Group Holdings Co.,Ltd.",Prime Market (Domestic),5050,Land Transportation,12,TRANSPORTATION & LOGISTICS,4,TOPIX Mid400,False
20260430,9042,9042.T,"Hankyu Hanshin Holdings,Inc.",Prime Market (Domestic),5050,Land Transportation,12,TRANSPORTATION & LOGISTICS,4,TOPIX Mid400,False
20260430,9044,9044.T,"NANKAI Co.,Ltd.",Prime Market (Domestic),5050,Land Transportation,12,TRANSPORTATION & LOGISTICS,4,TOPIX Mid400,False
20260430,9045,9045.T,"Keihan Holdings Co.,Ltd.",Prime Market (Domestic),5050,Land Transportation,12,TRANSPORTATION & LOGISTICS,4,TOPIX Mid400,False
20260430,9046,9046.T,"Kobe Electric Railway Co.,Ltd.",Prime Market (Domestic),5050,Land Transportation,12,TRANSPORTATION & LOGISTICS,7,TOPIX Small 2,False
20260430,9048,9048.T,"Nagoya Railroad Co., Ltd.",Prime Market (Domestic),5050,Land Transportation,12,TRANSPORTATION & LOGISTICS,4,TOPIX Mid400,False
20260430,9049,9049.T,"Keifuku Electric Railroad Co.,Ltd.",Standard Market(Domestic),5050,Land Transportation,12,TRANSPORTATION & LOGISTICS,-,,False
20260430,9051,9051.T,"SENKON LOGISTICS CO.,LTD",Standard Market(Domestic),5050,Land Transportation,12,TRANSPORTATION & LOGISTICS,-,,False
20260430,9052,9052.T,"Sanyo Electric Railway Co.,Ltd.",Prime Market (Domestic),5050,Land Transportation,12,TRANSPORTATION & LOGISTICS,7,TOPIX Small 2,False
20260430,9057,9057.T,"ENSHU TRUCK CO.,LTD.",Standard Market(Domestic),5050,Land Transportation,12,TRANSPORTATION & LOGISTICS,-,,False
20260430,9059,9059.T,"Kanda Holdings Co.,Ltd.",Standard Market(Domestic),5050,Land Transportation,12,TRANSPORTATION & LOGISTICS,-,,False
20260430,9060,9060.T,JAPAN LOGISTIC SYSTEMS CORP.,Standard Market(Domestic),5050,Land Transportation,12,TRANSPORTATION & LOGISTICS,-,,False
20260430,9063,9063.T,"Okayamaken Freight Transportation CO.,LTD.",Standard Market(Domestic),5050,Land Transportation,12,TRANSPORTATION & LOGISTICS,-,,False
20260430,9064,9064.T,"YAMATO HOLDINGS CO.,LTD.",Prime Market (Domestic),5050,Land Transportation,12,TRANSPORTATION & LOGISTICS,4,TOPIX Mid400,False
20260430,9065,9065.T,SANKYU INC.,Prime Market (Domestic),5050,Land Transportation,12,TRANSPORTATION & LOGISTICS,4,TOPIX Mid400,False
20260430,9067,9067.T,MARUWN CORPORATION,Standard Market(Domestic),5050,Land Transportation,12,TRANSPORTATION & LOGISTICS,-,,False
20260430,9068,9068.T,"Maruzen Showa Unyu Co.,Ltd.",Prime Market (Domestic),5050,Land Transportation,12,TRANSPORTATION & LOGISTICS,6,TOPIX Small 1,False
20260430,9069,9069.T,"SENKO Group Holdings Co.,Ltd.",Prime Market (Domestic),5050,Land Transportation,12,TRANSPORTATION & LOGISTICS,4,TOPIX Mid400,False
20260430,9072,9072.T,"NIKKON Holdings Co.,Ltd.",Prime Market (Domestic),5050,Land Transportation,12,TRANSPORTATION & LOGISTICS,4,TOPIX Mid400,False
20260430,9073,9073.T,"Kyogoku unyu shoji Co.,Ltd.",Standard Market(Domestic),5050,Land Transportation,12,TRANSPORTATION & LOGISTICS,-,,False
20260430,9074,9074.T,"Japan Oil Transportation Co.,Ltd.",Standard Market(Domestic),5050,Land Transportation,12,TRANSPORTATION & LOGISTICS,-,,False
20260430,9075,9075.T,"FUKUYAMA TRANSPORTING CO.,LTD.",Prime Market (Domestic),5050,Land Transportation,12,TRANSPORTATION & LOGISTICS,6,TOPIX Small 1,False
20260430,9076,9076.T,"SEINO HOLDINGS CO.,LTD.",Prime Market (Domestic),5050,Land Transportation,12,TRANSPORTATION & LOGISTICS,4,TOPIX Mid400,False
20260430,9081,9081.T,"Kanagawa Chuo Kotsu Co.,Ltd.",Prime Market (Domestic),5050,Land Transportation,12,TRANSPORTATION & LOGISTICS,7,TOPIX Small 2,False
20260430,9082,9082.T,"Daiwa Motor Transportation Co.,Ltd.",Standard Market(Domestic),5050,Land Transportation,12,TRANSPORTATION & LOGISTICS,-,,False
20260430,9083,9083.T,"Shinki Bus Co.,Ltd.",Standard Market(Domestic),5050,Land Transportation,12,TRANSPORTATION & LOGISTICS,-,,False
20260430,9087,9087.T,TAKASE CORPORATION,Standard Market(Domestic),5050,Land Transportation,12,TRANSPORTATION & LOGISTICS,-,,False
20260430,9090,9090.T,AZ-COM MARUWA Holdings Inc.,Prime Market (Domestic),5050,Land Transportation,12,TRANSPORTATION & LOGISTICS,6,TOPIX Small 1,False
20260430,9101,9101.T,Nippon Yusen Kabushiki Kaisha,Prime Market (Domestic),5100,Marine Transportation,12,TRANSPORTATION & LOGISTICS,2,TOPIX Large70,False
20260430,9104,9104.T,"Mitsui O.S.K.Lines,Ltd.",Prime Market (Domestic),5100,Marine Transportation,12,TRANSPORTATION & LOGISTICS,2,TOPIX Large70,False
20260430,9107,9107.T,"Kawasaki Kisen Kaisha,Ltd.",Prime Market (Domestic),5100,Marine Transportation,12,TRANSPORTATION & LOGISTICS,4,TOPIX Mid400,False
20260430,9110,9110.T,"NS United Kaiun Kaisha,Ltd.",Prime Market (Domestic),5100,Marine Transportation,12,TRANSPORTATION & LOGISTICS,6,TOPIX Small 1,False
20260430,9115,9115.T,"Meiji Shipping Group Co.,Ltd.",Standard Market(Domestic),5100,Marine Transportation,12,TRANSPORTATION & LOGISTICS,-,,False
20260430,9119,9119.T,"IINO KAIUN KAISHA,LTD.",Prime Market (Domestic),5100,Marine Transportation,12,TRANSPORTATION & LOGISTICS,6,TOPIX Small 1,False
20260430,9127,9127.T,"TAMAI STEAMSHIP CO.,LTD",Standard Market(Domestic),5100,Marine Transportation,12,TRANSPORTATION & LOGISTICS,-,,False
20260430,9130,9130.T,"KYOEI TANKER CO.,LTD.",Standard Market(Domestic),5100,Marine Transportation,12,TRANSPORTATION & LOGISTICS,-,,False
20260430,9142,9142.T,Kyushu Railway Company,Prime Market (Domestic),5050,Land Transportation,12,TRANSPORTATION & LOGISTICS,4,TOPIX Mid400,False
20260430,9143,9143.T,"SG HOLDINGS CO.,LTD.",Prime Market (Domestic),5050,Land Transportation,12,TRANSPORTATION & LOGISTICS,4,TOPIX Mid400,False
20260430,9145,9145.T,"BEING HOLDINGS CO.,LTD.",Standard Market(Domestic),5050,Land Transportation,12,TRANSPORTATION & LOGISTICS,-,,False
20260430,9146,9146.T,"GOKENDO Holdings,Inc.",PRO Market,5050,Land Transportation,12,TRANSPORTATION & LOGISTICS,-,,False
20260430,9147,9147.T,"NIPPON EXPRESS HOLDINGS,INC.",Prime Market (Domestic),5050,Land Transportation,12,TRANSPORTATION & LOGISTICS,4,TOPIX Mid400,False
20260430,9149,9149.T,"Otomo Logistics Service Co.,Ltd.",PRO Market,5050,Land Transportation,12,TRANSPORTATION & LOGISTICS,-,,False
20260430,9156,9156.T,"HANA HOLDINGS Co.,Ltd.",PRO Market,9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,9158,9158.T,CUC Inc.,Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,9159,9159.T,W TOKYO Inc.,Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,9160,9160.T,"ON THE PAGE,Inc.",Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,9162,9162.T,"Bleach,Inc.",Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,9163,9163.T,Nareru Group Inc.,Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,9165,9165.T,"Qualtec Co.,Ltd.",Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,9166,9166.T,GENDA Inc.,Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,9168,9168.T,"Rise Consulting Group,Inc.",Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,9169,9169.T,Daishinsha Inc.,PRO Market,9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,9171,9171.T,"Kuribayashi Steamship Co.,Ltd.",Standard Market(Domestic),5100,Marine Transportation,12,TRANSPORTATION & LOGISTICS,-,,False
20260430,9173,9173.T,"Tokai Kisen Co.,Ltd.",Standard Market(Domestic),5100,Marine Transportation,12,TRANSPORTATION & LOGISTICS,-,,False
20260430,9193,9193.T,"Tokyo Kisen Co.,Ltd.",Standard Market(Domestic),5200,Warehousing and Harbor Transportation Service,12,TRANSPORTATION & LOGISTICS,-,,False
20260430,9201,9201.T,"Japan Airlines Co.,Ltd.",Prime Market (Domestic),5150,Air Transportation,12,TRANSPORTATION & LOGISTICS,4,TOPIX Mid400,False
20260430,9202,9202.T,ANA HOLDINGS INC.,Prime Market (Domestic),5150,Air Transportation,12,TRANSPORTATION & LOGISTICS,2,TOPIX Large70,False
20260430,9204,9204.T,Skymark Airlines Inc.,Growth Market(Domestic),5150,Air Transportation,12,TRANSPORTATION & LOGISTICS,-,,False
20260430,9206,9206.T,Star Flyer Inc.,Standard Market(Domestic),5150,Air Transportation,12,TRANSPORTATION & LOGISTICS,-,,False
20260430,9211,9211.T,f-code Inc.,Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,9212,9212.T,"Green Earth Institute Co.,Ltd.",Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,9213,9213.T,SEYFERT LTD.,Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,9214,9214.T,"Recovery International Co.,Ltd.",Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,9215,9215.T,"CaSy Co.,Ltd.",Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,9216,9216.T,"Bewith,Inc.",Prime Market (Domestic),9050,Services,10,"IT & SERVICES, OTHERS",7,TOPIX Small 2,False
20260430,9218,9218.T,"Mental Health Technologies Co.,Ltd.",Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,9219,9219.T,GiXo Ltd.,Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,9220,9220.T,"FB CARE SERVICE CO.,LTD.",Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,9221,9221.T,FULUHASHI EPO CORPORATION,Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,9222,9222.T,"manaby Co.,Ltd.",PRO Market,9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,9223,9223.T,"ASNOVA Co.,Ltd.",Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,9225,9225.T,Bridge Consulting Group Inc.,Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,9226,9226.T,IGER Inc.,PRO Market,9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,9227,9227.T,"Microwave Chemical Co.,Ltd.",Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,9229,9229.T,"SUNWELS Co.,Ltd.",Prime Market (Domestic),9050,Services,10,"IT & SERVICES, OTHERS",7,TOPIX Small 2,False
20260430,9233,9233.T,"Asia Air Survey Co.,Ltd.",Standard Market(Domestic),5150,Air Transportation,12,TRANSPORTATION & LOGISTICS,-,,False
20260430,9235,9235.T,"Ureru Net Advertising Group Co.,Ltd.",Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,9236,9236.T,Japan M&A Solution Incorporated,Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,9237,9237.T,"Emimen Co.,Ltd.",Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,9238,9238.T,"VALUE CREATION CO.,LTD.",Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,9239,9239.T,KET Inc.,PRO Market,9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,9240,9240.T,Delivery Consulting Inc.,Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,9241,9241.T,"Future Link Network Co.,Ltd.",Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,9242,9242.T,"Media Research Institute,Inc.",Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,9243,9243.T,"FT Holdings Co.,Inc.",PRO Market,9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,9244,9244.T,DIGITALIFT Inc.,Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,9245,9245.T,Livero Inc.,Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,9246,9246.T,"ProjectHoldings,Inc.",Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,9247,9247.T,TRE HOLDINGS CORPORATION,Prime Market (Domestic),9050,Services,10,"IT & SERVICES, OTHERS",6,TOPIX Small 1,False
20260430,9248,9248.T,"People, Dreams & Technologies Group Co.,Ltd.",Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",7,TOPIX Small 2,False
20260430,9249,9249.T,"Japan Ecosystem Co.,Ltd.",Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,9250,9250.T,GRCS Inc.,Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,9251,9251.T,"AB&Company Co.,Ltd.",Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,9252,9252.T,"Last One Mile Co.,Ltd.",Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,9253,9253.T,Slogan Inc.,Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,9254,9254.T,"Lovable Marketing Group,inc.",Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,9256,9256.T,"Succeed co.,ltd.",Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,9258,9258.T,"CS-C.Co.,Ltd.",Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,9259,9259.T,"TAKAYOSHI Holdings,INC.",Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,9262,9262.T,"SILVER LIFE CO.,LTD.",Standard Market(Domestic),6100,Retail Trade,14,RETAIL TRADE,7,TOPIX Small 2,False
20260430,9264,9264.T,"Puequ CO.,LTD.",Standard Market(Domestic),6050,Wholesale Trade,13,COMMERCIAL & WHOLESALE TRADE,-,,False
20260430,9265,9265.T,"YAMASHITA HEALTH CARE HOLDINGS,INC.",Standard Market(Domestic),6050,Wholesale Trade,13,COMMERCIAL & WHOLESALE TRADE,-,,False
20260430,9267,9267.T,"Genky DrugStores Co.,Ltd.",Prime Market (Domestic),6100,Retail Trade,14,RETAIL TRADE,6,TOPIX Small 1,False
20260430,9268,9268.T,OPTIMUS GROUP COMPANY LIMITED,Standard Market(Domestic),6050,Wholesale Trade,13,COMMERCIAL & WHOLESALE TRADE,-,,False
20260430,9270,9270.T,Valuence Holdings Inc.,Growth Market(Domestic),6050,Wholesale Trade,13,COMMERCIAL & WHOLESALE TRADE,-,,False
20260430,9271,9271.T,"Wagokoro co.,ltd.",Growth Market(Domestic),6100,Retail Trade,14,RETAIL TRADE,-,,False
20260430,9272,9272.T,"Boutiques,Inc.",Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,9273,9273.T,"KOA SHOJI HOLDINGS CO.,LTD.",Prime Market (Domestic),6050,Wholesale Trade,13,COMMERCIAL & WHOLESALE TRADE,7,TOPIX Small 2,False
20260430,9274,9274.T,"KPP GROUP HOLDINGS CO.,LTD.",Prime Market (Domestic),6050,Wholesale Trade,13,COMMERCIAL & WHOLESALE TRADE,6,TOPIX Small 1,False
20260430,9278,9278.T,BOOKOFF GROUP HOLDINGS LIMITED,Prime Market (Domestic),6100,Retail Trade,14,RETAIL TRADE,7,TOPIX Small 2,False
20260430,9279,9279.T,GIFT HOLDINGS INC.,Prime Market (Domestic),6100,Retail Trade,14,RETAIL TRADE,7,TOPIX Small 2,False
20260430,9301,9301.T,Mitsubishi Logistics Corporation,Prime Market (Domestic),5200,Warehousing and Harbor Transportation Service,12,TRANSPORTATION & LOGISTICS,4,TOPIX Mid400,False
20260430,9302,9302.T,"MITSUI-SOKO HOLDINGS Co.,Ltd.",Prime Market (Domestic),5200,Warehousing and Harbor Transportation Service,12,TRANSPORTATION & LOGISTICS,4,TOPIX Mid400,False
20260430,9303,9303.T,"The Sumitomo Warehouse Co.,Ltd.",Prime Market (Domestic),5200,Warehousing and Harbor Transportation Service,12,TRANSPORTATION & LOGISTICS,6,TOPIX Small 1,False
20260430,9304,9304.T,Shibusawa Logistics Corporation,Prime Market (Domestic),5200,Warehousing and Harbor Transportation Service,12,TRANSPORTATION & LOGISTICS,7,TOPIX Small 2,False
20260430,9305,9305.T,Yamatane Corporation,Prime Market (Domestic),6050,Wholesale Trade,13,COMMERCIAL & WHOLESALE TRADE,7,TOPIX Small 2,False
20260430,9306,9306.T,"Toyo Logistics Co.,Ltd.",Standard Market(Domestic),5200,Warehousing and Harbor Transportation Service,12,TRANSPORTATION & LOGISTICS,-,,False
20260430,9307,9307.T,"Sugimura Warehouse Co.,Ltd.",Standard Market(Domestic),5200,Warehousing and Harbor Transportation Service,12,TRANSPORTATION & LOGISTICS,-,,False
20260430,9308,9308.T,"Inui Global Logistics Co.,Ltd.",Standard Market(Domestic),5100,Marine Transportation,12,TRANSPORTATION & LOGISTICS,7,TOPIX Small 2,False
20260430,9310,9310.T,Japan Transcity Corporation,Prime Market (Domestic),5200,Warehousing and Harbor Transportation Service,12,TRANSPORTATION & LOGISTICS,7,TOPIX Small 2,False
20260430,9311,9311.T,ASAGAMI CORPORATION,Standard Market(Domestic),5200,Warehousing and Harbor Transportation Service,12,TRANSPORTATION & LOGISTICS,-,,False
20260430,9312,9312.T,"THE KEIHIN CO.,LTD.",Standard Market(Domestic),5200,Warehousing and Harbor Transportation Service,12,TRANSPORTATION & LOGISTICS,-,,False
20260430,9313,9313.T,Maruhachi Warehouse Company Limited,Standard Market(Domestic),5200,Warehousing and Harbor Transportation Service,12,TRANSPORTATION & LOGISTICS,-,,False
20260430,9319,9319.T,"Chuo Warehouse Co.,Ltd.",Prime Market (Domestic),5200,Warehousing and Harbor Transportation Service,12,TRANSPORTATION & LOGISTICS,7,TOPIX Small 2,False
20260430,9322,9322.T,"KAWANISHI WAREHOUSE CO.,LTD.",Standard Market(Domestic),5200,Warehousing and Harbor Transportation Service,12,TRANSPORTATION & LOGISTICS,-,,False
20260430,9324,9324.T,Yasuda Logistics Corporation,Prime Market (Domestic),5200,Warehousing and Harbor Transportation Service,12,TRANSPORTATION & LOGISTICS,7,TOPIX Small 2,False
20260430,9325,9325.T,PHYZ Holdings Inc.,Standard Market(Domestic),5200,Warehousing and Harbor Transportation Service,12,TRANSPORTATION & LOGISTICS,-,,False
20260430,9326,9326.T,"KANTSU HD CO.,LTD.",Growth Market(Domestic),5200,Warehousing and Harbor Transportation Service,12,TRANSPORTATION & LOGISTICS,-,,False
20260430,9327,9327.T,"e-LogiT co.,ltd.",Standard Market(Domestic),5200,Warehousing and Harbor Transportation Service,12,TRANSPORTATION & LOGISTICS,-,,False
20260430,9330,9330.T,AGEHA Inc.,Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,9331,9331.T,Caster Co.Ltd.,Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,9332,9332.T,"NISSO HOLDINGS Co.,Ltd.",Prime Market (Domestic),9050,Services,10,"IT & SERVICES, OTHERS",7,TOPIX Small 2,False
20260430,9334,9334.T,"IBIS HOLDINGS Co.,Ltd.",PRO Market,9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,9335,9335.T,"techno-creative CO.,LTD.",PRO Market,9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,9336,9336.T,"Daiei Kankyo Co.,Ltd.",Prime Market (Domestic),9050,Services,10,"IT & SERVICES, OTHERS",6,TOPIX Small 1,False
20260430,9337,9337.T,toridori Inc.,Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,9338,9338.T,INFORICH INC.,Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,9339,9339.T,"COACH A Co.,Ltd.",Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,9340,9340.T,"ASO INTERNATIONAL,INC.",Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,9341,9341.T,"GENOVA,Inc.",Prime Market (Domestic),9050,Services,10,"IT & SERVICES, OTHERS",7,TOPIX Small 2,False
20260430,9342,9342.T,Sumasapo Inc.,Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,9343,9343.T,ibis inc.,Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,9344,9344.T,Axis Consulting Corporation,Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,9345,9345.T,"Bizmates,Inc.",Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,9346,9346.T,"Cocorport,Inc.",Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,9347,9347.T,"NIPPON KANZAI Holdings Co.,Ltd.",Prime Market (Domestic),9050,Services,10,"IT & SERVICES, OTHERS",7,TOPIX Small 2,False
20260430,9348,9348.T,"ispace,inc.",Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,9351,9351.T,"TOYO WHARF & WAREHOUSE CO.,LTD.",Standard Market(Domestic),5200,Warehousing and Harbor Transportation Service,12,TRANSPORTATION & LOGISTICS,-,,False
20260430,9353,9353.T,"SAKURAJIMA FUTO KAISHA,LTD.",Standard Market(Domestic),5200,Warehousing and Harbor Transportation Service,12,TRANSPORTATION & LOGISTICS,-,,False
20260430,9355,9355.T,RINKO CORPORATION,Standard Market(Domestic),5200,Warehousing and Harbor Transportation Service,12,TRANSPORTATION & LOGISTICS,-,,False
20260430,9360,9360.T,SUZUYO SHINWART CORPORATION,Standard Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,,False
20260430,9361,9361.T,"FUSHIKI KAIRIKU UNSO CO.,LTD.",Standard Market(Domestic),5200,Warehousing and Harbor Transportation Service,12,TRANSPORTATION & LOGISTICS,-,,False
20260430,9362,9362.T,"HYOKI KAIUN KAISHA,LTD.",Standard Market(Domestic),5200,Warehousing and Harbor Transportation Service,12,TRANSPORTATION & LOGISTICS,-,,False
20260430,9363,9363.T,"DAIUN CO.,LTD.",Standard Market(Domestic),5200,Warehousing and Harbor Transportation Service,12,TRANSPORTATION & LOGISTICS,-,,False
20260430,9364,9364.T,"Kamigumi Co.,Ltd.",Prime Market (Domestic),5200,Warehousing and Harbor Transportation Service,12,TRANSPORTATION & LOGISTICS,4,TOPIX Mid400,False
20260430,9365,9365.T,TRADIA CORPORATION,Standard Market(Domestic),5200,Warehousing and Harbor Transportation Service,12,TRANSPORTATION & LOGISTICS,-,,False
20260430,9366,9366.T,SANRITSU CORPORATION,Standard Market(Domestic),5200,Warehousing and Harbor Transportation Service,12,TRANSPORTATION & LOGISTICS,-,,False
20260430,9367,9367.T,"DAITO KOUN CO.,LTD.",Standard Market(Domestic),5200,Warehousing and Harbor Transportation Service,12,TRANSPORTATION & LOGISTICS,-,,False
20260430,9368,9368.T,"KIMURA UNITY CO.,LTD.",Standard Market(Domestic),5200,Warehousing and Harbor Transportation Service,12,TRANSPORTATION & LOGISTICS,-,,False
20260430,9369,9369.T,K.R.S.Corporation,Standard Market(Domestic),5200,Warehousing and Harbor Transportation Service,12,TRANSPORTATION & LOGISTICS,7,TOPIX Small 2,False
20260430,9376,9376.T,"EURASIA TRAVEL Co.,Ltd.",Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,9380,9380.T,"Azuma Shipping Co.,Ltd.",Standard Market(Domestic),5200,Warehousing and Harbor Transportation Service,12,TRANSPORTATION & LOGISTICS,-,,False
20260430,9381,9381.T,AIT CORPORATION,Prime Market (Domestic),5200,Warehousing and Harbor Transportation Service,12,TRANSPORTATION & LOGISTICS,7,TOPIX Small 2,False
20260430,9385,9385.T,SHOEI CORPORATION,Standard Market(Domestic),3200,Chemicals,4,RAW MATERIALS & CHEMICALS,-,,False
20260430,9401,9401.T,"TBS HOLDINGS,INC.",Prime Market (Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",4,TOPIX Mid400,False
20260430,9404,9404.T,"Nippon Television Holdings,Inc.",Prime Market (Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",4,TOPIX Mid400,False
20260430,9405,9405.T,ASAHI BROADCASTING GROUP HOLDINGS CORPORATION,Prime Market (Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",7,TOPIX Small 2,False
20260430,9408,9408.T,"BSN MEDIA HOLDINGS,INC.",Standard Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,,False
20260430,9409,9409.T,TV Asahi Holdings Corporation,Prime Market (Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",6,TOPIX Small 1,False
20260430,9412,9412.T,SKY Perfect JSAT Corporation,Prime Market (Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",6,TOPIX Small 1,False
20260430,9413,9413.T,TV TOKYO Holdings Corporation,Prime Market (Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",6,TOPIX Small 1,False
20260430,9414,9414.T,Nippon BS Broadcasting Corporation,Standard Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,,False
20260430,9416,9416.T,VISION INC.,Prime Market (Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",6,TOPIX Small 1,False
20260430,9417,9417.T,"Smartvalue Co.,Ltd.",Standard Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,,False
20260430,9418,9418.T,"U-NEXT HOLDINGS Co.,Ltd.",Prime Market (Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",6,TOPIX Small 1,False
20260430,9419,9419.T,"WirelessGate,Inc.",Standard Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,,False
20260430,9421,9421.T,NJ Holdings Inc.,Standard Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,,False
